,from_node,to_node,distance,travel_time,link_type,route_id,route_type
6898,88884,88967,0.470999218,56.51990616,0,[909],3
6899,88967,88884,0.470999218,56.51990616,0,[909],3
6900,88967,99335,0.446144378,53.53732536,0,[909],3
6901,99335,88967,0.446144378,53.53732536,0,[909],3
6902,99335,99996,0.169012912,20.28154944,0,[909],3
6903,99996,99335,0.169012912,20.28154944,0,[909],3
6904,99996,88964,0.302607677,36.31292124,0,[909],3
6905,88964,99996,0.302607677,36.31292124,0,[909],3
6906,88964,92265,0.260354449,31.24253388,0,[909],3
6907,92265,88964,0.260354449,31.24253388,0,[909],3
6908,92265,60529,0.199460091,23.93521092,0,[909],3
6909,60529,92265,0.199460091,23.93521092,0,[909],3
6910,60529,99328,0.226800415,27.2160498,0,[909],3
6911,99328,60529,0.226800415,27.2160498,0,[909],3
6912,99328,99329,0.137322991,16.47875892,0,[909],3
6913,99329,99328,0.137322991,16.47875892,0,[909],3
6914,99329,99405,0.371579858,44.58958296,0,[909],3
6915,99405,99329,0.371579858,44.58958296,0,[909],3
6916,99405,99402,0.562340755,67.4808906,0,[909],3
6917,99402,99405,0.562340755,67.4808906,0,[909],3
6918,99402,88925,0.269675014,32.36100168,0,[909],3
6919,88925,99402,0.269675014,32.36100168,0,[909],3
6920,88925,99403,0.164663315,19.7595978,0,[909],3
6921,99403,88925,0.164663315,19.7595978,0,[909],3
6922,99404,60517,0.200081462,24.00977544,0,[909],3
6923,60517,99404,0.200081462,24.00977544,0,[909],3
6924,60517,88923,0.536864544,64.42374528,0,[909],3
6925,88923,60517,0.536864544,64.42374528,0,[909],3
6926,88923,88924,0.262218562,31.46622744,0,[909],3
6927,88924,88923,0.262218562,31.46622744,0,[909],3
6928,88924,60518,0.384007278,46.08087336,0,[909],3
6929,60518,88924,0.384007278,46.08087336,0,[909],3
6930,60518,60519,0.116817748,14.01812976,0,[909],3
6931,60519,60518,0.116817748,14.01812976,0,[909],3
6932,60519,60520,0.11184678,13.4216136,0,[909],3
6933,60520,60519,0.11184678,13.4216136,0,[909],3
6934,60520,88883,0.322491549,38.69898588,0,[909],3
6935,88883,60520,0.322491549,38.69898588,0,[909],3
6936,12235,11798,0.152235895,18.2683074,0,[916],3
6937,11798,12235,0.152235895,18.2683074,0,[916],3
6938,11798,11062,0.083885085,10.0662102,0,[916],3
6939,11062,11798,0.083885085,10.0662102,0,[916],3
6940,11062,11793,0.122410087,14.68921044,0,[916],3
6941,11793,11062,0.122410087,14.68921044,0,[916],3
6942,11793,11058,0.190760897,22.89130764,0,[916],3
6943,11058,11793,0.190760897,22.89130764,0,[916],3
6944,11058,99240,0.212508882,25.50106584,0,[916],3
6945,99240,11058,0.212508882,25.50106584,0,[916],3
6946,99240,99237,0.178333477,21.40001724,0,[916],3
6947,99237,99240,0.178333477,21.40001724,0,[916],3
6948,99237,99235,0.156585492,18.79025904,0,[916],3
6949,99235,99237,0.156585492,18.79025904,0,[916],3
6950,99235,99233,0.146643556,17.59722672,0,[916],3
6951,99233,99235,0.146643556,17.59722672,0,[916],3
6952,99233,99087,0.172119767,20.65437204,0,[916],3
6953,99087,99233,0.172119767,20.65437204,0,[916],3
6954,99087,11032,0.275267353,33.03208236,0,[916],3
6955,11032,99087,0.275267353,33.03208236,0,[916],3
6956,11032,11029,0.042874599,5.14495188,0,[916],3
6957,11029,11032,0.042874599,5.14495188,0,[916],3
6958,11029,12922,0.14291533,17.1498396,0,[916],3
6959,12922,11029,0.14291533,17.1498396,0,[916],3
6960,12922,12556,0.106875812,12.82509744,0,[916],3
6961,12556,12922,0.106875812,12.82509744,0,[916],3
6962,12556,11027,0.116196377,13.94356524,0,[916],3
6963,11027,12556,0.116196377,13.94356524,0,[916],3
6964,11027,11023,0.129245168,15.50942016,0,[916],3
6965,11023,11027,0.129245168,15.50942016,0,[916],3
6966,11023,11019,0.077671375,9.320565,0,[916],3
6967,11019,11023,0.077671375,9.320565,0,[916],3
6968,11019,11012,0.16155646,19.3867752,0,[916],3
6969,11012,11019,0.16155646,19.3867752,0,[916],3
6970,11012,91033,0.144779443,17.37353316,0,[916],3
6971,91033,11012,0.144779443,17.37353316,0,[916],3
6972,91033,12543,0.165906057,19.90872684,0,[916],3
6973,12543,91033,0.165906057,19.90872684,0,[916],3
6974,12543,12544,0.11184678,13.4216136,0,"[955, 916]",3
6975,12544,12543,0.11184678,13.4216136,0,"[955, 916]",3
6976,12544,10637,0.29825808,35.7909696,0,[916],3
6977,10637,12544,0.29825808,35.7909696,0,[916],3
6978,10637,10642,0.069593552,8.35122624,0,[916],3
6979,10642,10637,0.069593552,8.35122624,0,[916],3
6980,10642,13109,0.169012912,20.28154944,0,[916],3
6981,13109,10642,0.169012912,20.28154944,0,[916],3
6982,13109,12916,0.047845567,5.74146804,0,[916],3
6983,12916,13109,0.047845567,5.74146804,0,[916],3
6984,12916,12919,0.101283473,12.15401676,0,[916],3
6985,12919,12916,0.101283473,12.15401676,0,[916],3
6986,12919,12555,0.101904844,12.22858128,0,[916],3
6987,12555,12919,0.101904844,12.22858128,0,[916],3
6988,12555,11393,0.084506456,10.14077472,0,[916],3
6989,11393,12555,0.084506456,10.14077472,0,[916],3
6990,11393,11020,0.120545974,14.46551688,0,[916],3
6991,11020,11393,0.120545974,14.46551688,0,[916],3
6992,11020,12545,0.266568159,31.98817908,0,[916],3
6993,12545,11020,0.266568159,31.98817908,0,[916],3
6994,12545,12907,0.106875812,12.82509744,0,"[955, 916]",3
6995,12907,12545,0.106875812,12.82509744,0,"[955, 916]",3
6996,12907,12908,0.129245168,15.50942016,0,"[955, 916]",3
6997,12908,12907,0.129245168,15.50942016,0,"[955, 916]",3
6998,12908,12909,0.091962908,11.03554896,0,"[955, 916]",3
6999,12909,12908,0.091962908,11.03554896,0,"[955, 916]",3
7000,12909,12549,0.059651616,7.15819392,0,"[955, 916]",3
7001,12549,12909,0.059651616,7.15819392,0,"[955, 916]",3
7002,12549,12550,0.157828234,18.93938808,0,"[955, 916]",3
7003,12550,12549,0.157828234,18.93938808,0,"[955, 916]",3
7004,12550,12548,0.071457665,8.5749198,0,"[955, 916]",3
7005,12548,12550,0.071457665,8.5749198,0,"[955, 916]",3
7006,12548,10652,0.110604038,13.27248456,0,[916],3
7007,10652,12548,0.110604038,13.27248456,0,[916],3
7008,10652,10266,0.210023398,25.20280776,0,[916],3
7009,10266,10652,0.210023398,25.20280776,0,[916],3
7010,10266,13110,0.10563307,12.6759684,0,[916],3
7011,13110,10266,0.10563307,12.6759684,0,[916],3
7012,13110,10675,0.159692347,19.16308164,0,[916],3
7013,10675,13110,0.159692347,19.16308164,0,[916],3
7014,10675,10278,0.113710893,13.64530716,0,[916],3
7015,10278,10675,0.113710893,13.64530716,0,[916],3
7016,10278,10685,0.145400814,17.44809768,0,[916],3
7017,10685,10278,0.145400814,17.44809768,0,[916],3
7018,10685,11791,0.123652829,14.83833948,0,[916],3
7019,11791,10685,0.123652829,14.83833948,0,[916],3
7020,11791,94005,0.334918969,40.19027628,0,[916],3
7021,94005,11791,0.334918969,40.19027628,0,[916],3
7022,40918,11797,0.141672588,17.00071056,0,[916],3
7023,11797,40918,0.141672588,17.00071056,0,[916],3
7024,11797,11796,0.122410087,14.68921044,0,[916],3
7025,11796,11797,0.122410087,14.68921044,0,[916],3
7026,11796,11795,0.119924603,14.39095236,0,[916],3
7027,11795,11796,0.119924603,14.39095236,0,[916],3
7028,11795,12236,0.132352023,15.88224276,0,[916],3
7029,12236,11795,0.132352023,15.88224276,0,[916],3
7030,12236,12235,0.080156859,9.61882308,0,[916],3
7031,12235,12236,0.080156859,9.61882308,0,[916],3
7032,94006,12962,0.18019759,21.6237108,0,[917],3
7033,12962,94006,0.18019759,21.6237108,0,[917],3
7034,12962,11425,0.190760897,22.89130764,0,[917],3
7035,11425,12962,0.190760897,22.89130764,0,[917],3
7036,11425,11415,0.21126614,25.3519368,0,[917],3
7037,11415,11425,0.21126614,25.3519368,0,[917],3
7038,11415,13081,0.184547187,22.14566244,0,[917],3
7039,13081,11415,0.184547187,22.14566244,0,[917],3
7040,13081,11405,0.108739925,13.048791,0,[917],3
7041,11405,13081,0.108739925,13.048791,0,[917],3
7042,11405,11026,0.198217349,23.78608188,0,[917],3
7043,11026,11405,0.198217349,23.78608188,0,[917],3
7044,11026,12182,0.134837507,16.18050084,0,[917],3
7045,12182,11026,0.134837507,16.18050084,0,[917],3
7046,12182,11761,0.182683074,21.92196888,0,"[955, 917]",3
7047,11761,12182,0.182683074,21.92196888,0,"[955, 917]",3
7048,11761,11760,0.07456452,8.9477424,0,"[955, 917]",3
7049,11760,11761,0.07456452,8.9477424,0,"[955, 917]",3
7050,11760,12179,0.107497183,12.89966196,0,"[955, 917]",3
7051,12179,11760,0.107497183,12.89966196,0,"[955, 917]",3
7052,12179,11759,0.114332264,13.71987168,0,"[955, 917]",3
7053,11759,12179,0.114332264,13.71987168,0,"[955, 917]",3
7054,11759,11756,0.091962908,11.03554896,0,"[955, 917]",3
7055,11756,11759,0.091962908,11.03554896,0,"[955, 917]",3
7056,11756,10640,0.178333477,21.40001724,0,[917],3
7057,10640,11756,0.178333477,21.40001724,0,[917],3
7058,10640,10648,0.102526215,12.3031458,0,[917],3
7059,10648,10640,0.102526215,12.3031458,0,[917],3
7060,10648,10261,0.129866539,15.58398468,0,[917],3
7061,10261,10648,0.129866539,15.58398468,0,[917],3
7062,10261,12195,0.085749198,10.28990376,0,[917],3
7063,12195,10261,0.085749198,10.28990376,0,[917],3
7064,12195,11764,0.092584279,11.11011348,0,[917],3
7065,11764,12195,0.092584279,11.11011348,0,[917],3
7066,11764,12190,0.11184678,13.4216136,0,[917],3
7067,12190,11764,0.11184678,13.4216136,0,[917],3
7068,12190,11763,0.040389115,4.8466938,0,[917],3
7069,11763,12190,0.040389115,4.8466938,0,[917],3
7070,11763,11384,0.182061703,21.84740436,0,[917],3
7071,11384,11763,0.182061703,21.84740436,0,[917],3
7072,11384,12168,0.109361296,13.12335552,0,[917],3
7073,12168,11384,0.109361296,13.12335552,0,[917],3
7074,12168,12167,0.229285899,27.51430788,0,"[955, 917]",3
7075,12167,12168,0.229285899,27.51430788,0,"[955, 917]",3
7076,12167,11750,0.11184678,13.4216136,0,"[955, 917]",3
7077,11750,12167,0.11184678,13.4216136,0,"[955, 917]",3
7078,11750,91039,0.141051217,16.92614604,0,[917],3
7079,91039,11750,0.141051217,16.92614604,0,[917],3
7080,91039,10638,0.13670162,16.4041944,0,[917],3
7081,10638,91039,0.13670162,16.4041944,0,[917],3
7082,10638,41049,0.159692347,19.16308164,0,[917],3
7083,41049,10638,0.159692347,19.16308164,0,[917],3
7084,41049,10651,0.113089522,13.57074264,0,[917],3
7085,10651,41049,0.113089522,13.57074264,0,[917],3
7086,10651,10264,0.090720166,10.88641992,0,[917],3
7087,10264,10651,0.090720166,10.88641992,0,[917],3
7088,10264,11766,0.135458878,16.25506536,0,[917],3
7089,11766,10264,0.135458878,16.25506536,0,[917],3
7090,11766,11765,0.085749198,10.28990376,0,[917],3
7091,11765,11766,0.085749198,10.28990376,0,[917],3
7092,11765,11768,0.113710893,13.64530716,0,[917],3
7093,11768,11765,0.113710893,13.64530716,0,[917],3
7094,11768,10267,0.052816535,6.3379842,0,[917],3
7095,10267,11768,0.052816535,6.3379842,0,[917],3
7096,10267,99108,0.3106855,37.28226,0,[917],3
7097,99108,10267,0.3106855,37.28226,0,[917],3
7098,99108,99234,0.21747985,26.097582,0,[917],3
7099,99234,99108,0.21747985,26.097582,0,[917],3
7100,99234,99236,0.11184678,13.4216136,0,[917],3
7101,99236,99234,0.11184678,13.4216136,0,[917],3
7102,99236,99238,0.123652829,14.83833948,0,[917],3
7103,99238,99236,0.123652829,14.83833948,0,[917],3
7104,99238,99239,0.146022185,17.5226622,0,[917],3
7105,99239,99238,0.146022185,17.5226622,0,[917],3
7106,99239,12965,0.287073402,34.44880824,0,[917],3
7107,12965,99239,0.287073402,34.44880824,0,[917],3
7108,12965,12967,0.14912904,17.8954848,0,[917],3
7109,12967,12965,0.14912904,17.8954848,0,[917],3
7110,12967,12576,0.142293959,17.07527508,0,[917],3
7111,12576,12967,0.142293959,17.07527508,0,[917],3
7112,12576,12969,0.079535488,9.54425856,0,[917],3
7113,12969,12576,0.079535488,9.54425856,0,[917],3
7114,12969,12574,0.129245168,15.50942016,0,[917],3
7115,12574,12969,0.129245168,15.50942016,0,[917],3
7116,12574,12968,0.154100008,18.49200096,0,[917],3
7117,12968,12574,0.154100008,18.49200096,0,[917],3
7118,12968,12575,0.185789929,22.29479148,0,[917],3
7119,12575,12968,0.185789929,22.29479148,0,[917],3
7120,12575,11441,0.180818961,21.69827532,0,[917],3
7121,11441,12575,0.180818961,21.69827532,0,[917],3
7122,12963,94006,0.467892363,56.14708356,0,[917],3
7123,94006,12963,0.467892363,56.14708356,0,[917],3
7124,95039,95036,0.347346389,41.68156668,0,[921],3
7125,95036,95039,0.347346389,41.68156668,0,[921],3
7126,10409,13195,1.450901285,174.1081542,0,[921],3
7127,13195,10409,1.450901285,174.1081542,0,[921],3
7128,13195,13196,0.106875812,12.82509744,0,"[921, 972]",3
7129,13196,13195,0.106875812,12.82509744,0,"[921, 972]",3
7130,13196,13197,0.070214923,8.42579076,0,"[921, 972]",3
7131,13197,13196,0.070214923,8.42579076,0,"[921, 972]",3
7132,13197,13198,0.116817748,14.01812976,0,[921],3
7133,13198,13197,0.116817748,14.01812976,0,[921],3
7134,13198,13199,0.128623797,15.43485564,0,[921],3
7135,13199,13198,0.128623797,15.43485564,0,[921],3
7136,13199,99271,0.136080249,16.32962988,0,"[921, 972]",3
7137,99271,13199,0.136080249,16.32962988,0,"[921, 972]",3
7138,99271,13203,0.194489123,23.33869476,0,[921],3
7139,13203,99271,0.194489123,23.33869476,0,[921],3
7140,13203,13204,0.23612098,28.3345176,0,[921],3
7141,13204,13203,0.23612098,28.3345176,0,[921],3
7142,13204,13205,0.146643556,17.59722672,0,[921],3
7143,13205,13204,0.146643556,17.59722672,0,[921],3
7144,13205,13206,0.14912904,17.8954848,0,[921],3
7145,13206,13205,0.14912904,17.8954848,0,[921],3
7146,13206,13207,0.106875812,12.82509744,0,[921],3
7147,13207,13206,0.106875812,12.82509744,0,[921],3
7148,13207,13208,0.110604038,13.27248456,0,[921],3
7149,13208,13207,0.110604038,13.27248456,0,[921],3
7150,10168,10553,0.135458878,16.25506536,0,[921],3
7151,10553,10168,0.135458878,16.25506536,0,[921],3
7152,10553,12108,0.106875812,12.82509744,0,[921],3
7153,12108,10553,0.106875812,12.82509744,0,[921],3
7154,12108,12109,0.077050004,9.24600048,0,[921],3
7155,12109,12108,0.077050004,9.24600048,0,[921],3
7156,12109,23010,0.27961695,33.554034,0,[921],3
7157,23010,12109,0.27961695,33.554034,0,[921],3
7158,10409,10422,1.403055718,168.3666862,0,[921],3
7159,10422,10409,1.403055718,168.3666862,0,[921],3
7160,10498,12073,0.202566946,24.30803352,0,[921],3
7161,12073,10498,0.202566946,24.30803352,0,[921],3
7162,12073,12071,0.193867752,23.26413024,0,"[921, 964]",3
7163,12071,12073,0.193867752,23.26413024,0,"[921, 964]",3
7164,12071,60779,0.141051217,16.92614604,0,"[921, 964]",3
7165,60779,12071,0.141051217,16.92614604,0,"[921, 964]",3
7166,60779,60780,0.079535488,9.54425856,0,"[921, 964]",3
7167,60780,60779,0.079535488,9.54425856,0,"[921, 964]",3
7168,60780,60781,0.121167345,14.5400814,0,"[921, 964]",3
7169,60781,60780,0.121167345,14.5400814,0,"[921, 964]",3
7170,60781,99208,0.164041944,19.68503328,0,[921],3
7171,99208,60781,0.164041944,19.68503328,0,[921],3
7172,99208,99206,0.119303232,14.31638784,0,[921],3
7173,99206,99208,0.119303232,14.31638784,0,[921],3
7174,99206,99204,0.154721379,18.56656548,0,[921],3
7175,99204,99206,0.154721379,18.56656548,0,[921],3
7176,99204,10542,0.143536701,17.22440412,0,[921],3
7177,10542,99204,0.143536701,17.22440412,0,[921],3
7178,23010,12837,0.28583066,34.2996792,0,[921],3
7179,12837,23010,0.28583066,34.2996792,0,[921],3
7180,12837,11320,0.128623797,15.43485564,0,[921],3
7181,11320,12837,0.128623797,15.43485564,0,[921],3
7182,13217,13218,0.178333477,21.40001724,0,[921],3
7183,13218,13217,0.178333477,21.40001724,0,[921],3
7184,13218,13219,0.100662102,12.07945224,0,[921],3
7185,13219,13218,0.100662102,12.07945224,0,[921],3
7186,13219,13220,0.107497183,12.89966196,0,[921],3
7187,13220,13219,0.107497183,12.89966196,0,[921],3
7188,13220,13221,0.152235895,18.2683074,0,[921],3
7189,13221,13220,0.152235895,18.2683074,0,[921],3
7190,13221,13222,0.144158072,17.29896864,0,[921],3
7191,13222,13221,0.144158072,17.29896864,0,[921],3
7192,13222,99061,0.259733078,31.16796936,0,[921],3
7193,99061,13222,0.259733078,31.16796936,0,[921],3
7194,99061,99270,0.138565733,16.62788796,0,[921],3
7195,99270,99061,0.138565733,16.62788796,0,[921],3
7196,99270,13226,0.118681861,14.24182332,0,[921],3
7197,13226,99270,0.118681861,14.24182332,0,[921],3
7198,13226,13227,0.076428633,9.17143596,0,[921],3
7199,13227,13226,0.076428633,9.17143596,0,[921],3
7200,13227,13228,0.102526215,12.3031458,0,[921],3
7201,13228,13227,0.102526215,12.3031458,0,[921],3
7202,13228,13229,0.079535488,9.54425856,0,[921],3
7203,13229,13228,0.079535488,9.54425856,0,[921],3
7204,13229,13230,0.134216136,16.10593632,0,[921],3
7205,13230,13229,0.134216136,16.10593632,0,[921],3
7206,13230,13231,0.129866539,15.58398468,0,[921],3
7207,13231,13230,0.129866539,15.58398468,0,[921],3
7208,13231,99197,1.375715394,165.0858473,0,[921],3
7209,99197,13231,1.375715394,165.0858473,0,[921],3
7210,13171,95039,0.231150012,27.73800144,0,"[41, 921]",3
7211,95039,13171,0.231150012,27.73800144,0,"[41, 921]",3
7212,11294,99203,0.116817748,14.01812976,0,[921],3
7213,99203,11294,0.116817748,14.01812976,0,[921],3
7214,99203,99205,0.15534275,18.64113,0,[921],3
7215,99205,99203,0.15534275,18.64113,0,[921],3
7216,99205,99207,0.113710893,13.64530716,0,[921],3
7217,99207,99205,0.113710893,13.64530716,0,[921],3
7218,99207,60696,0.184547187,22.14566244,0,[921],3
7219,60696,99207,0.184547187,22.14566244,0,[921],3
7220,60696,60697,0.070836294,8.50035528,0,"[921, 964]",3
7221,60697,60696,0.070836294,8.50035528,0,"[921, 964]",3
7222,60697,60705,0.125516942,15.06203304,0,"[921, 964]",3
7223,60705,60697,0.125516942,15.06203304,0,"[921, 964]",3
7224,60705,12807,0.160935089,19.31221068,0,"[921, 964]",3
7225,12807,60705,0.160935089,19.31221068,0,"[921, 964]",3
7226,12807,11272,0.253519368,30.42232416,0,[921],3
7227,11272,12807,0.253519368,30.42232416,0,[921],3
7228,13222,13223,0.240470577,28.85646924,0,[921],3
7229,13223,13222,0.240470577,28.85646924,0,[921],3
7230,11167,11923,0.170877025,20.505243,0,[921],3
7231,11923,11167,0.170877025,20.505243,0,[921],3
7232,13327,99361,0.147264927,17.67179124,0,[923],3
7233,99361,13327,0.147264927,17.67179124,0,[923],3
7234,99361,99362,0.059030245,7.0836294,0,[923],3
7235,99362,99361,0.059030245,7.0836294,0,[923],3
7236,99362,11116,0.078292746,9.39512952,0,[923],3
7237,11116,99362,0.078292746,9.39512952,0,[923],3
7238,11116,12603,0.120545974,14.46551688,0,[923],3
7239,12603,11116,0.120545974,14.46551688,0,[923],3
7240,12603,12610,0.089477424,10.73729088,0,[923],3
7241,12610,12603,0.089477424,10.73729088,0,[923],3
7242,12610,12616,0.089477424,10.73729088,0,[923],3
7243,12616,12610,0.089477424,10.73729088,0,[923],3
7244,12305,10364,0.090098795,10.8118554,0,[923],3
7245,10364,12305,0.090098795,10.8118554,0,[923],3
7246,10364,10366,0.077050004,9.24600048,0,[923],3
7247,10366,10364,0.077050004,9.24600048,0,[923],3
7248,10366,10369,0.079535488,9.54425856,0,[923],3
7249,10369,10366,0.079535488,9.54425856,0,[923],3
7250,10369,10371,0.094448392,11.33380704,0,[923],3
7251,10371,10369,0.094448392,11.33380704,0,[923],3
7252,10371,10020,0.078914117,9.46969404,0,[923],3
7253,10020,10371,0.078914117,9.46969404,0,[923],3
7254,10020,13336,0.055302019,6.63624228,0,[923],3
7255,13336,10020,0.055302019,6.63624228,0,[923],3
7256,13336,10024,0.072079036,8.64948432,0,[923],3
7257,10024,13336,0.072079036,8.64948432,0,[923],3
7258,10024,10381,0.111225409,13.34704908,0,[923],3
7259,10381,10024,0.111225409,13.34704908,0,[923],3
7260,10381,10027,0.078292746,9.39512952,0,[923],3
7261,10027,10381,0.078292746,9.39512952,0,[923],3
7262,10027,10779,0.144779443,17.37353316,0,[923],3
7263,10779,10027,0.144779443,17.37353316,0,[923],3
7264,10779,10776,0.078292746,9.39512952,0,[923],3
7265,10776,10779,0.078292746,9.39512952,0,[923],3
7266,10776,13163,0.178954848,21.47458176,0,[923],3
7267,13163,10776,0.178954848,21.47458176,0,[923],3
7268,13163,10382,0.082642343,9.91708116,0,[923],3
7269,10382,13163,0.082642343,9.91708116,0,[923],3
7270,10382,11559,0.113710893,13.64530716,0,[923],3
7271,11559,10382,0.113710893,13.64530716,0,[923],3
7272,11559,10031,0.154100008,18.49200096,0,[923],3
7273,10031,11559,0.154100008,18.49200096,0,[923],3
7274,10031,11155,0.269675014,32.36100168,0,[923],3
7275,11155,10031,0.269675014,32.36100168,0,[923],3
7276,11155,99993,0.121167345,14.5400814,0,[923],3
7277,99993,11155,0.121167345,14.5400814,0,[923],3
7278,99993,99994,0.21747985,26.097582,0,[923],3
7279,99994,99993,0.21747985,26.097582,0,[923],3
7280,99994,13454,0.259111707,31.09340484,0,[923],3
7281,13454,99994,0.259111707,31.09340484,0,[923],3
7282,13454,13324,0.314413726,37.72964712,0,[923],3
7283,13324,13454,0.314413726,37.72964712,0,[923],3
7284,13324,12995,0.350453244,42.05438928,0,[923],3
7285,12995,13324,0.350453244,42.05438928,0,[923],3
7286,12995,12996,0.073321778,8.79861336,0,"[992, 923]",3
7287,12996,12995,0.073321778,8.79861336,0,"[992, 923]",3
7288,12996,10075,0.088234682,10.58816184,0,"[992, 923]",3
7289,10075,12996,0.088234682,10.58816184,0,"[992, 923]",3
7290,10075,11638,0.42874599,51.4495188,0,"[992, 923]",3
7291,11638,10075,0.42874599,51.4495188,0,"[992, 923]",3
7292,11638,11612,0.149750411,17.97004932,0,"[992, 923]",3
7293,11612,11638,0.149750411,17.97004932,0,"[992, 923]",3
7294,11612,12389,0.13670162,16.4041944,0,"[992, 923]",3
7295,12389,11612,0.13670162,16.4041944,0,"[992, 923]",3
7296,12389,10449,0.078292746,9.39512952,0,"[992, 923]",3
7297,10449,12389,0.078292746,9.39512952,0,"[992, 923]",3
7298,10449,99026,0.072700407,8.72404884,0,"[992, 923]",3
7299,99026,10449,0.072700407,8.72404884,0,"[992, 923]",3
7300,10086,10090,0.062758471,7.53101652,0,"[992, 923]",3
7301,10090,10086,0.062758471,7.53101652,0,"[992, 923]",3
7302,10090,10094,0.103147586,12.37771032,0,"[992, 923]",3
7303,10094,10090,0.103147586,12.37771032,0,"[992, 923]",3
7304,10099,12438,0.139808475,16.777017,0,[923],3
7305,12438,10099,0.139808475,16.777017,0,[923],3
7306,12438,11654,0.219343963,26.32127556,0,[923],3
7307,11654,12438,0.219343963,26.32127556,0,[923],3
7308,11654,13311,0.113710893,13.64530716,0,[923],3
7309,13311,11654,0.113710893,13.64530716,0,[923],3
7310,10833,10828,0.103147586,12.37771032,0,"[992, 923]",3
7311,10828,10833,0.103147586,12.37771032,0,"[992, 923]",3
7312,10828,99356,0.075807262,9.09687144,0,"[992, 923]",3
7313,99356,10828,0.075807262,9.09687144,0,"[992, 923]",3
7314,99356,99859,0.200702833,24.08433996,0,"[992, 923]",3
7315,99859,99356,0.200702833,24.08433996,0,"[992, 923]",3
7316,99859,12395,0.172119767,20.65437204,0,"[992, 923]",3
7317,12395,99859,0.172119767,20.65437204,0,"[992, 923]",3
7318,12395,13065,0.445523007,53.46276084,0,"[992, 923]",3
7319,13065,12395,0.445523007,53.46276084,0,"[992, 923]",3
7320,13065,13094,0.1242742,14.912904,0,"[992, 923]",3
7321,13094,13065,0.1242742,14.912904,0,"[992, 923]",3
7322,13094,13325,0.289558886,34.74706632,0,[923],3
7323,13325,13094,0.289558886,34.74706632,0,[923],3
7324,13325,13455,0.346103647,41.53243764,0,[923],3
7325,13455,13325,0.346103647,41.53243764,0,[923],3
7326,13455,99995,0.255383481,30.64601772,0,[923],3
7327,99995,13455,0.255383481,30.64601772,0,[923],3
7328,99995,11161,0.246062916,29.52754992,0,[923],3
7329,11161,99995,0.246062916,29.52754992,0,[923],3
7330,11161,11145,0.339889937,40.78679244,0,[923],3
7331,11145,11161,0.339889937,40.78679244,0,[923],3
7332,11145,10780,0.113089522,13.57074264,0,[923],3
7333,10780,11145,0.113089522,13.57074264,0,[923],3
7334,10780,12330,0.067729439,8.12753268,0,[923],3
7335,12330,10780,0.067729439,8.12753268,0,[923],3
7336,12330,10778,0.052195164,6.26341968,0,[923],3
7337,10778,12330,0.052195164,6.26341968,0,[923],3
7338,10778,13168,0.14291533,17.1498396,0,[923],3
7339,13168,10778,0.14291533,17.1498396,0,[923],3
7340,13168,12328,0.177712106,21.32545272,0,[923],3
7341,12328,13168,0.177712106,21.32545272,0,[923],3
7342,12328,10026,0.061515729,7.38188748,0,[923],3
7343,10026,12328,0.061515729,7.38188748,0,[923],3
7344,10026,11143,0.16155646,19.3867752,0,[923],3
7345,11143,10026,0.16155646,19.3867752,0,[923],3
7346,11143,11138,0.091341537,10.96098444,0,[923],3
7347,11138,11143,0.091341537,10.96098444,0,[923],3
7348,11138,11137,0.090720166,10.88641992,0,[923],3
7349,11137,11138,0.090720166,10.88641992,0,[923],3
7350,11137,11134,0.077050004,9.24600048,0,[923],3
7351,11134,11137,0.077050004,9.24600048,0,[923],3
7352,11134,11133,0.067729439,8.12753268,0,[923],3
7353,11133,11134,0.067729439,8.12753268,0,[923],3
7354,11133,10769,0.070836294,8.50035528,0,[923],3
7355,10769,11133,0.070836294,8.50035528,0,[923],3
7356,10769,11128,0.103768957,12.45227484,0,[923],3
7357,11128,10769,0.103768957,12.45227484,0,[923],3
7358,11128,11125,0.078914117,9.46969404,0,[923],3
7359,11125,11128,0.078914117,9.46969404,0,[923],3
7360,11125,10765,0.056544761,6.78537132,0,[923],3
7361,10765,11125,0.056544761,6.78537132,0,[923],3
7362,10765,11870,0.096933876,11.63206512,0,[923],3
7363,11870,10765,0.096933876,11.63206512,0,[923],3
7364,11854,11851,0.085749198,10.28990376,0,[923],3
7365,11851,11854,0.085749198,10.28990376,0,[923],3
7366,11851,11841,0.135458878,16.25506536,0,[923],3
7367,11841,11851,0.135458878,16.25506536,0,[923],3
7368,11841,13328,0.210644769,25.27737228,0,[923],3
7369,13328,11841,0.210644769,25.27737228,0,[923],3
7370,13328,13327,0.097555247,11.70662964,0,[923],3
7371,13327,13328,0.097555247,11.70662964,0,[923],3
7372,94039,12400,0.218101221,26.17214652,0,[928],3
7373,12400,94039,0.218101221,26.17214652,0,[928],3
7374,13390,12778,0.438066555,52.5679866,0,[928],3
7375,12778,13390,0.438066555,52.5679866,0,[928],3
7376,12778,10483,0.17398388,20.8780656,0,[928],3
7377,10483,12778,0.17398388,20.8780656,0,[928],3
7378,10483,10475,0.064001213,7.68014556,0,[928],3
7379,10475,10483,0.064001213,7.68014556,0,[928],3
7380,10475,91130,0.093827021,11.25924252,0,[928],3
7381,91130,10475,0.093827021,11.25924252,0,[928],3
7382,91130,12805,0.827044801,99.24537612,0,[928],3
