from_node,to_node,distance,travel_time,link_type,route_id,route_type
10532,10138,0.143,51.73396675,0,[2],3
10532,10148,0.09,32.55983921,0,[2],3
10148,10532,0.09,32.55983921,0,[2],3
10148,10166,0.227,82.12315001,0,[2],3
10166,10148,0.227,82.12315001,0,[2],3
10166,13532,0.182,65.8432304,0,[2],3
13532,10166,0.182,65.8432304,0,[2],3
13532,11300,0.19,68.73743833,0,[2],3
11300,13532,0.19,68.73743833,0,[2],3
11300,12818,0.264,95.50886168,0,[2],3
12818,11300,0.264,95.50886168,0,[2],3
12818,12474,0.121,43.77489494,0,[2],3
12474,12818,0.121,43.77489494,0,[2],3
12474,12828,0.274,99.1266216,0,[2],3
12828,12474,0.274,99.1266216,0,[2],3
12828,12830,0.535,193.5501553,0,[2],3
12830,12828,0.535,193.5501553,0,[2],3
12830,10924,0.259,93.69998173,0,[2],3
10924,12830,0.259,93.69998173,0,[2],3
10924,12478,0.231,83.57025397,0,[2],3
12478,10924,0.231,83.57025397,0,[2],3
12478,12479,0.215,77.78183811,0,[2],3
12479,12478,0.215,77.78183811,0,[2],3
12479,12824,0.11,39.79535904,0,[2],3
12824,12479,0.11,39.79535904,0,[2],3
12824,12819,0.252,91.16754979,0,"[2, 6]",3
12819,12824,0.252,91.16754979,0,"[2, 6]",3
12819,12475,0.102,36.90115111,0,"[2, 6]",3
12475,12819,0.102,36.90115111,0,"[2, 6]",3
12475,12476,0.069,24.96254339,0,[2],3
12476,12475,0.069,24.96254339,0,[2],3
12476,12822,0.309,111.7887813,0,[2],3
12822,12476,0.309,111.7887813,0,[2],3
12822,12089,0.404,146.1575005,0,[2],3
12089,12822,0.404,146.1575005,0,[2],3
12089,12086,0.25,90.44399781,0,[2],3
12086,12089,0.25,90.44399781,0,[2],3
12086,11692,0.234,84.65558195,0,[2],3
11692,12086,0.234,84.65558195,0,[2],3
11692,12084,0.093,33.64516718,0,[2],3
12084,11692,0.093,33.64516718,0,[2],3
12084,12082,0.153,55.35172666,0,"[2, 6]",3
12082,12084,0.153,55.35172666,0,"[2, 6]",3
12082,11693,0.232,83.93202997,0,"[2, 6]",3
11693,12082,0.232,83.93202997,0,"[2, 6]",3
11693,12093,0.103,37.2629271,0,[2],3
12093,11693,0.103,37.2629271,0,[2],3
12093,12091,0.218,78.86716609,0,[2],3
12091,12093,0.218,78.86716609,0,[2],3
12091,10162,0.235,85.01735794,0,[2],3
10162,12091,0.235,85.01735794,0,[2],3
10162,11697,0.256,92.61465375,0,[2],3
11697,10162,0.256,92.61465375,0,[2],3
11697,12096,0.529,191.3794994,0,[2],3
12096,11697,0.529,191.3794994,0,[2],3
12096,11696,0.325,117.5771971,0,[2],3
11696,12096,0.325,117.5771971,0,[2],3
11696,12099,0.166,60.05481454,0,[2],3
12099,11696,0.166,60.05481454,0,[2],3
12099,10167,0.175,63.31079847,0,[2],3
10167,12099,0.175,63.31079847,0,[2],3
10167,13533,0.188,68.01388635,0,[2],3
13533,10167,0.188,68.01388635,0,[2],3
13533,11694,0.113,40.88068701,0,[2],3
11694,13533,0.113,40.88068701,0,[2],3
11694,11288,0.278,100.5737256,0,[2],3
11288,11694,0.278,100.5737256,0,[2],3
11288,10904,0.102,36.90115111,0,[2],3
10904,11288,0.102,36.90115111,0,[2],3
10904,11280,0.149,53.90462269,0,[2],3
11280,10904,0.149,53.90462269,0,[2],3
11280,11684,0.159,57.52238261,0,[2],3
11684,11280,0.159,57.52238261,0,[2],3
11684,10878,0.229,82.84670199,0,[2],3
10878,11684,0.229,82.84670199,0,[2],3
10878,10873,0.106,38.34825507,0,[2],3
10873,10878,0.106,38.34825507,0,[2],3
10873,10863,0.264,95.50886168,0,[2],3
10863,10873,0.264,95.50886168,0,[2],3
10863,99342,0.225,81.39959803,0,[2],3
99342,10863,0.225,81.39959803,0,[2],3
99342,13311,0.19,69.24600555,0,"[992, 2]",3
13311,99342,0.19,69.24600555,0,"[992, 2]",3
13311,13312,0.159,57.94797306,0,"[992, 929, 2, 901, 7, 110, 923]",3
13312,13311,0.159,57.94797306,0,"[992, 929, 2, 901, 7, 110, 923]",3
13312,10840,0.211,76.33473415,0,"[2, 7]",3
10840,13312,0.211,76.33473415,0,"[2, 7]",3
10840,10839,0.131,47.39265485,0,[2],3
10839,10840,0.131,47.39265485,0,[2],3
70024,12166,0.161,51.5970516,0,[3],3
12166,70024,0.161,51.5970516,0,[3],3
12166,91043,0.114,36.53455827,0,"[3, 4, 13]",3
91043,12166,0.114,36.53455827,0,"[3, 4, 13]",3
91043,12165,0.233,74.67150945,0,"[3, 13]",3
