,stop_id,stop_lat,stop_lon,string_id
2244,11085,32.79371804,-117.0201821,11085
2245,10315,32.795305,-117.0283346,10315
2246,11460,32.79562268,-117.0285164,11460
2247,10706,32.80096753,-117.0394885,10706
2248,11448,32.80155394,-117.0401934,11448
2249,11061,32.80254508,-117.0446413,11061
2250,10322,32.79404489,-117.0241713,10322
2251,11469,32.79432162,-117.0243104,11469
2252,10311,32.79785878,-117.0352106,10311
2253,11072,32.79790309,-117.0347261,11072
2254,12233,32.80344166,-117.0458341,12233
2255,10721,32.79657909,-117.031138,10721
2256,11457,32.79703305,-117.0315,11457
2257,40438,32.73126816,-116.9599633,40438
2258,88999,32.7273922,-116.9658695,88999
2259,41134,32.7073834,-117.0080757,41134
2260,40041,32.70779953,-116.9970848,40041
2261,40280,32.70799798,-116.9978992,40280
2262,40395,32.70787707,-117.0024137,40395
2263,99255,32.70764468,-117.002662,99255
2264,40170,32.70772042,-116.9928904,40170
2265,40401,32.70793229,-116.9937635,40401
2266,40896,32.72930625,-116.9622594,40896
2267,40959,32.72937583,-116.9625851,40959
2268,40071,32.7297452,-116.9614468,40071
2269,40054,32.71359901,-116.9796072,40054
2270,40639,32.71278831,-116.9809822,40639
2271,99254,32.72006967,-116.9729467,99254
2272,89020,32.72716725,-116.9667902,89020
2273,40047,32.70813319,-116.9873121,40047
2274,40285,32.70841299,-116.9869438,40285
2275,40284,32.70801695,-116.9906563,40284
2276,40924,32.70776528,-116.9900008,40924
2277,40645,32.72015338,-116.973201,40645
2278,40060,32.7253478,-116.9690036,40060
2279,40423,32.72526294,-116.9694159,40423
2280,40276,32.70784428,-117.0041819,40276
2281,40192,32.73339002,-116.9580423,40192
2282,40298,32.73348222,-116.9582609,40298
2283,40643,32.7154411,-116.9771776,40643
2284,40831,32.71616622,-116.9763252,40831
2285,13021,32.71288508,-117.0362938,13021
2286,13118,32.71629082,-117.029308,13118
2287,13023,32.71615056,-117.029323,13023
2288,10714,32.71391959,-117.0348302,10714
2289,40683,32.74937923,-116.9274549,40683
2290,40872,32.75048873,-116.9271154,40872
2291,99378,32.71378194,-117.0352972,99378
2292,40682,32.75252542,-116.9276027,40682
2293,40752,32.75284084,-116.9272213,40752
2294,40305,32.73993408,-116.9410898,40305
2295,99340,32.73943995,-116.9414729,99340
2296,10319,32.71754502,-117.0261166,10319
2297,11466,32.71764546,-117.0263158,11466
2298,99252,32.71819304,-117.0249031,99252
2299,40678,32.76824454,-116.9279904,40678
2300,40870,32.76966439,-116.9276922,40870
2301,11810,32.71702215,-117.0205231,11810
2302,12976,32.71723173,-117.0204111,12976
2303,41302,32.79476513,-116.9358417,41302
2304,88904,32.7952903,-116.9356063,88904
2305,10730,32.71463441,-117.0168837,10730
2306,11473,32.71487357,-117.0168325,11473
2307,40217,32.7427666,-116.934393,40217
2308,40462,32.74291189,-116.9349567,40462
2309,10312,32.71536671,-117.0320113,10312
2310,40680,32.78495225,-116.9280344,40680
2311,40750,32.78472571,-116.9277463,40750
2312,40681,32.78189383,-116.9279197,40681
2313,40751,32.78287326,-116.9277418,40751
2314,40224,32.74661557,-116.927219,40224
2315,99372,32.74726559,-116.9274679,99372
2316,11452,32.712354,-117.0376837,11452
2317,41131,32.71477398,-117.0018028,41131
2318,40669,32.79194659,-116.9331124,40669
2319,99120,32.79242116,-116.9332788,99120
2320,11455,32.7152216,-117.0332227,11455
2321,10728,32.71843511,-117.0231202,10728
2322,11083,32.71870613,-117.0232917,11083
2323,40749,32.77408388,-116.9277002,40749
2324,40679,32.77409054,-116.9279898,40679
2325,40871,32.75728278,-116.9271449,40871
2326,40564,32.79070683,-116.931658,40564
2327,11476,32.71487801,-117.0139468,11476
2328,41129,32.71468895,-117.0107395,41129
2329,40566,32.78899482,-116.9296111,40566
2330,99119,32.7880571,-116.9282015,99119
2331,40223,32.74491151,-116.9287215,40223
2332,40467,32.74477499,-116.9300538,40467
2333,89005,32.80088439,-117.2393022,89005
2334,98545,32.89399528,-117.2365351,98545
2335,98563,32.89819189,-117.2417363,98563
2336,89012,32.89448199,-117.2394299,89012
2337,40540,32.80556073,-116.9711231,40540
2338,40835,32.80452082,-116.9708217,40835
2339,40654,32.78601468,-116.9709306,40654
2340,40649,32.80000323,-116.9711362,40649
2341,40733,32.80018601,-116.9709001,40733
2342,40541,32.79595479,-116.9711258,40541
2343,40836,32.79566204,-116.9708957,40836
2344,88910,32.75415395,-117.1939879,88910
2345,88911,32.75518786,-117.1962603,88911
2346,99587,32.87617784,-117.205594,99587
2347,99586,32.8716994,-117.203601,99586
2348,99194,32.86945883,-117.1997433,99194
2349,99049,32.8175271,-117.1496063,99049
2350,12446,32.80809889,-117.1508476,12446
2351,12061,32.80971752,-117.151258,12061
2352,12806,32.82222683,-117.143961,12806
2353,13425,32.82287589,-117.1442833,13425
2354,99998,32.82388333,-117.1440787,99998
2355,10493,32.80461606,-117.1497803,10493
2356,11662,32.80442559,-117.1502698,11662
2357,10521,32.83082148,-117.1397673,10521
2358,88898,32.83053747,-117.1403905,88898
2359,13309,32.82582911,-117.1441018,13309
2360,13310,32.82599414,-117.1437063,13310
2361,60685,32.92483802,-117.1411554,60685
2362,12556,32.71411128,-117.0741253,12556
2363,11766,32.71385799,-117.0737783,11766
2364,12583,32.74182466,-117.0261939,12583
2365,13541,32.72217893,-117.1692896,13541
2366,11997,32.72490711,-117.1698058,11997
2367,11732,32.8216811,-117.0974005,11732
2368,60793,32.82170182,-117.0971859,60793
2369,12144,32.82384825,-117.0960054,12144
2370,12145,32.82632249,-117.0959185,12145
2371,13491,32.82618595,-117.0957902,13491
2372,60794,32.82337008,-117.0959943,60794
2373,11495,32.83520887,-117.2777474,11495
2374,11503,32.81581453,-117.2708613,11503
2375,12598,32.8158304,-117.2706044,12598
2376,11825,32.8305149,-117.2766899,11825
2377,12259,32.83052224,-117.2764686,12259
2378,12599,32.80964262,-117.2647002,12599
2379,11831,32.81093317,-117.2665247,11831
2380,11829,32.81361928,-117.2694298,11829
2381,12263,32.81369248,-117.2692191,12263
2382,12255,32.83590103,-117.2778043,12255
2383,11824,32.82877425,-117.2771188,11824
2384,12257,32.82900116,-117.2769359,12257
2385,12261,32.81978114,-117.2731306,12261
2386,11826,32.81975511,-117.2732865,11826
2387,12264,32.81194832,-117.267412,12264
2388,11501,32.8216693,-117.2744676,11501
2389,12260,32.82108274,-117.27394,12260
2390,11498,32.83203155,-117.2767564,11498
2391,12593,32.83204705,-117.276545,12593
2392,11497,32.82762324,-117.2770436,11497
2393,12258,32.82749599,-117.2768109,12258
2394,11504,32.8093541,-117.2646904,11504
2395,11500,32.82332907,-117.2755026,11500
2396,12595,32.82340961,-117.2754026,12595
2397,11499,32.82556506,-117.276655,11499
2398,12594,32.82573686,-117.2764877,12594
2399,11852,32.86944973,-117.2517075,11852
2400,12281,32.85907136,-117.253387,12281
2401,11518,32.85750275,-117.2536264,11518
2402,11847,32.86150106,-117.2533886,11847
2403,12613,32.86185418,-117.2532266,12613
2404,11528,32.86950299,-117.2485228,11528
2405,12623,32.86919186,-117.2485909,12623
2406,11850,32.86767165,-117.2520866,11850
2407,12615,32.86860962,-117.2516924,12615
2408,11867,32.87127204,-117.2476277,11867
2409,12626,32.87144523,-117.2469424,12626
2410,11873,32.8739844,-117.244955,11873
2411,13129,32.86529443,-117.2523246,13129
2412,11514,32.85265749,-117.253913,11514
2413,12606,32.8527275,-117.2537543,12606
2414,12308,32.87382043,-117.2448392,12308
2415,12284,32.86572514,-117.2520852,12284
2416,12286,32.87022411,-117.2514558,12286
2417,12608,32.85585954,-117.2535751,12608
2418,10409,32.87369359,-117.209088,10409
2419,11167,32.87382936,-117.2100079,11167
2420,11923,32.8726454,-117.2145125,11923
2421,95036,32.87263456,-117.2130826,95036
2422,10391,32.87059245,-117.223248,10391
2423,11153,32.87125007,-117.2238546,11153
2424,10368,32.86997223,-117.2417928,10368
2425,10400,32.87146483,-117.2178608,10400
2426,10793,32.87150303,-117.2186687,10793
2427,99197,32.87409531,-117.2076136,99197
2428,10378,32.87149562,-117.2331072,10378
2429,30657,32.63276993,-116.9877899,30657
2430,99050,32.63307034,-116.9881107,99050
2431,99499,32.56722183,-116.962637,99499
2432,92271,32.56340746,-116.962505,92271
2433,11461,32.76700504,-117.027704,11461
2434,13161,32.76621252,-117.0274204,13161
2435,11080,32.76809885,-117.0294605,11080
2436,10336,32.77230406,-117.0060416,10336
2437,10331,32.76934368,-117.0110033,10331
2438,11477,32.76985667,-117.0102692,11477
2439,12979,32.76666393,-117.0158858,12979
2440,10735,32.77328346,-117.0054384,10735
2441,11480,32.77374355,-117.0048112,11480
2442,10333,32.77042545,-117.0085077,10333
2443,12240,32.76802897,-117.0296454,12240
2444,10733,32.768789,-117.0126999,10733
2445,11089,32.76908948,-117.0125561,11089
2446,10328,32.76780465,-117.0154272,10328
2447,13170,32.7652285,-117.0265562,13170
2448,99291,32.7678116,-117.0156355,99291
2449,40390,32.77218323,-117.0064732,40390
2450,75034,32.76513688,-117.020565,75034
2451,75035,32.76490512,-117.0205311,75035
2452,40757,32.8458556,-116.8824413,40757
2453,40881,32.84432172,-116.8814144,40881
2454,98085,32.68012296,-116.5120984,98085
2455,98086,32.68267683,-116.5169483,98086
2456,98088,32.67685584,-116.5078348,98088
2457,98087,32.68007333,-116.512173,98087
2458,98089,32.67933503,-116.505135,98089
2459,40134,32.78305795,-117.0287372,40134
2460,40132,32.78120832,-117.031763,40132
2461,99122,32.7819037,-117.0308939,99122
2462,40510,32.78684059,-117.0251296,40510
2463,11794,32.77565931,-117.0450722,11794
2464,40372,32.78265371,-117.0296414,40372
2465,40142,32.78999045,-117.0211648,40142
2466,40262,32.79017877,-117.0213779,40262
2467,11811,32.79352232,-117.0185111,11811
2468,12977,32.7934637,-117.0182145,12977
2469,10703,32.7793361,-117.0396134,10703
2470,11446,32.77955743,-117.0402466,11446
2471,12250,32.7962524,-117.0161659,12250
2472,12980,32.7963512,-117.015747,12980
2473,12983,32.7997942,-117.0127764,12983
2474,11818,32.80128086,-117.0119302,11818
2475,12984,32.80115085,-117.0116199,12984
2476,40605,32.78479445,-117.0262049,40605
2477,40703,32.78474133,-117.0259116,40703
2478,11450,32.77971988,-117.0384814,11450
2479,12253,32.80246881,-117.0109413,12253
2480,12589,32.80270982,-117.0101884,12589
2481,12234,32.77542962,-117.044888,12234
2482,11817,32.79997705,-117.0129863,11817
2483,10711,32.77982846,-117.0356778,10711
2484,40704,32.78632642,-117.0251609,40704
2485,99213,32.65692696,-116.9619641,99213
2486,99214,32.65671381,-116.9617512,99214
2487,99212,32.66120073,-116.9600751,99212
2488,99932,32.86510613,-117.2250242,99932
2489,75038,32.74348189,-117.0306539,75038
2490,75039,32.7432961,-117.030783,75039
2491,10825,32.75185048,-117.180118,10825
2492,10080,32.7517283,-117.1751663,10080
2493,11217,32.75188861,-117.1743126,11217
2494,10826,32.75186373,-117.1757987,10826
2495,11213,32.75185651,-117.1778575,11213
2496,10076,32.75171067,-117.1786106,10076
2497,40901,32.79281491,-116.9301612,40901
2498,11603,32.77240474,-117.1774526,11603
2499,12707,32.77229645,-117.1772335,12707
2500,11195,32.76958763,-117.1901495,11195
2501,10062,32.76890946,-117.1911378,10062
2502,11990,32.78313198,-117.1719822,11990
2503,12724,32.78375764,-117.1713803,12724
2504,12774,32.79680289,-117.1605337,12774
2505,12007,32.78974024,-117.1678147,12007
2506,12743,32.79007519,-117.1671251,12743
2507,11630,32.79184973,-117.1657801,11630
2508,12747,32.79192189,-117.1653155,12747
2509,99100,32.79131816,-117.1662985,99100
2510,10434,32.77032747,-117.1879192,10434
2511,11648,32.7968252,-117.1608627,11648
2512,11983,32.77673782,-117.1732329,11983
2513,12719,32.77721301,-117.172906,12719
2514,11618,32.78485295,-117.1711932,11618
2515,12730,32.78503467,-117.1707819,12730
2516,12046,32.80026105,-117.1585974,12046
2517,11952,32.76788379,-117.1947964,11952
2518,12363,32.76781183,-117.1945028,12363
2519,11949,32.76491966,-117.1974646,11949
2520,12362,32.76508538,-117.1970012,12362
2521,11606,32.77393766,-117.1753573,11606
2522,12710,32.77391632,-117.1750138,12710
2523,99386,32.80808064,-117.1540955,99386
2524,11984,32.7803658,-117.172874,11984
2525,12721,32.78105579,-117.1724908,12721
2526,11620,32.78827812,-117.16928,11620
2527,12732,32.78697357,-117.1698846,12732
2528,13435,32.77115514,-117.1860606,13435
2529,13436,32.77126288,-117.1863513,13436
2530,10442,32.77151527,-117.1798702,10442
2531,10824,32.77163911,-117.1794843,10824
2532,12021,32.79447462,-117.1631748,12021
2533,12761,32.79470986,-117.162585,12761
2534,60499,32.73213302,-117.197756,60499
2535,99471,32.73140222,-117.2016438,99471
2536,60500,32.73141916,-117.2030098,60500
2537,13116,32.71217625,-117.043973,13116
2538,10698,32.71197702,-117.0450343,10698
2539,11056,32.71210461,-117.0486831,11056
2540,10707,32.71204487,-117.0383182,10707
2541,10704,32.7120368,-117.0395795,10704
2542,13467,32.71219415,-117.041187,13467
2543,98069,32.68739417,-116.3354008,98069
2544,12861,32.69665502,-117.1021115,12861
2545,10613,32.69676187,-117.1001687,10613
2546,13440,32.69691554,-117.0978103,13440
2547,13441,32.69673716,-117.0981694,13441
2548,10622,32.6967161,-117.0956338,10622
2549,11370,32.69692169,-117.0961136,11370
2550,10235,32.69670801,-117.0932023,10235
2551,11371,32.69691835,-117.0941958,11371
2552,10629,32.69671922,-117.0891426,10629
2553,10501,32.7023953,-117.1457365,10501
2554,11262,32.70289521,-117.1461577,11262
2555,10876,32.70179362,-117.1445666,10876
2556,10122,32.70154139,-117.1444795,10122
2557,10510,32.70011607,-117.1424237,10510
2558,10987,32.69694532,-117.1010676,10987
2559,11382,32.69690655,-117.0866512,11382
2560,10884,32.70023502,-117.1423176,10884
2561,11000,32.69692223,-117.090812,11000
2562,10519,32.69784201,-117.1391436,10519
2563,11277,32.69824122,-117.1394304,11277
2564,10117,32.7038153,-117.1477599,10117
2565,10868,32.70382011,-117.1474771,10868
2566,39045,32.63147604,-116.9830791,39045
2567,39049,32.63213357,-116.9848158,39049
2568,88952,32.6316844,-116.9836752,88952
2569,88953,32.6317891,-116.9838619,88953
2570,10780,32.73036699,-117.2285705,10780
2571,98514,32.90195838,-117.2010423,98514
2572,13200,32.89936244,-117.1958438,13200
2573,98510,32.90170193,-117.2015087,98510
2574,98515,32.90071486,-117.2079588,98515
2575,98509,32.90058297,-117.2072439,98509
2576,98507,32.89985407,-117.2161435,98507
2577,98508,32.90039028,-117.2094084,98508
2578,10778,32.73221648,-117.2299893,10778
2579,10382,32.7328054,-117.2312803,10382
2580,99240,32.71655861,-117.0526932,99240
2581,12576,32.72610796,-117.0431783,12576
2582,11058,32.72040309,-117.0489859,11058
2583,12965,32.72085823,-117.0483072,12965
2584,11793,32.72385201,-117.0456519,11793
2585,12967,32.72356857,-117.0457046,12967
2586,11062,32.72601005,-117.043444,11062
2587,40309,32.80027359,-116.9441082,40309
2588,40206,32.800129,-116.9434269,40206
2589,40084,32.80012498,-116.9372665,40084
2590,40315,32.80027637,-116.9347521,40315
2591,40459,32.80030422,-116.9371605,40459
2592,40193,32.80085449,-116.9574945,40193
2593,40442,32.80098292,-116.9585825,40442
2594,40086,32.80015202,-116.931396,40086
2595,40318,32.80028162,-116.929324,40318
2596,40466,32.80030456,-116.9311465,40466
2597,40306,32.80027558,-116.9481435,40306
2598,40068,32.80069368,-116.9634682,40068
2599,40190,32.80085645,-116.9614583,40190
2600,40296,32.80099177,-116.9627276,40296
2601,40076,32.8001498,-116.9514229,40076
2602,40448,32.80036867,-116.9516003,40448
2603,41263,32.80013333,-116.9347738,41263
2604,88994,32.80031798,-116.967354,88994
2605,88995,32.80051773,-116.9674126,88995
2606,88945,32.8589213,-116.9712224,88945
2607,41077,32.8360151,-116.9657144,41077
2608,91085,32.83481613,-116.9653498,91085
2609,99137,32.78114574,-116.9621743,99137
2610,99140,32.79049882,-116.9621719,99140
2611,88944,32.86223917,-116.9711919,88944
2612,40544,32.85127568,-116.9707358,40544
2613,40543,32.85591251,-116.9711808,40543
2614,40652,32.85471406,-116.9712003,40652
2615,40549,32.83979406,-116.9681153,40549
2616,99138,32.78441091,-116.962178,99138
2617,41027,32.84401856,-116.9695172,41027
2618,40655,32.83678327,-116.9664789,40655
2619,99139,32.78853091,-116.9621722,99139
2620,98023,33.04212898,-116.8681357,98023
2621,98024,33.04246784,-116.8679749,98024
2622,22724,33.04145016,-116.8697756,22724
2623,22727,33.04083117,-116.8704435,22727
2624,22725,33.03847371,-116.8752203,22725
2625,22787,33.03889801,-116.8739246,22787
2626,11279,32.69353152,-117.1384955,11279
2627,12077,32.69295277,-117.1379501,12077
2628,10143,32.6927249,-117.1360041,10143
2629,10902,32.69287499,-117.1357716,10902
2630,10913,32.69291155,-117.1333569,10913
2631,99414,32.69272299,-117.1332055,99414
2632,10165,32.69275093,-117.1292956,10165
2633,10927,32.69291853,-117.1293038,10927
2634,30640,32.59466004,-117.0661593,30640
2635,10551,32.69196601,-117.1248836,10551
2636,11308,32.69279601,-117.1256654,11308
2637,30644,32.59490574,-117.0563986,30644
2638,30177,32.59490152,-117.0649732,30177
2639,98027,33.04557652,-116.8618486,98027
2640,98028,33.04565993,-116.8622114,98028
2641,98025,33.04375154,-116.8651808,98025
2642,98026,33.04377683,-116.8656215,98026
2643,30106,32.5946315,-117.0574805,30106
2644,11664,32.70021545,-117.1484189,11664
2645,12794,32.70039682,-117.148424,12794
2646,10313,32.74249573,-117.0309154,10313
2647,11667,32.69870532,-117.146393,11667
2648,12451,32.69899914,-117.1463554,12451
2649,22757,33.03478746,-116.8812926,22757
2650,30641,32.59463534,-117.0619967,30641
2651,11679,32.69677991,-117.1434886,11679
2652,12462,32.69676303,-117.1431634,12462
2653,30254,32.5948496,-117.0519467,30254
2654,60045,32.5947048,-117.0808415,60045
2655,60151,32.59494062,-117.0801067,60151
2656,39001,32.59459474,-117.053097,39001
2657,22756,33.03714972,-116.8772438,22756
2658,22764,33.03739182,-116.8771966,22764
2659,12110,32.6898144,-117.1217127,12110
2660,12488,32.69010767,-117.1218294,12488
2661,11681,32.69559943,-117.1417799,11681
2662,12463,32.69559067,-117.141471,12463
2663,12115,32.6875179,-117.1184203,12115
2664,12493,32.68780588,-117.1185077,12493
2665,12119,32.68522433,-117.1150891,12119
2666,12496,32.68546596,-117.115124,12496
2667,12497,32.68434218,-117.1135042,12497
2668,60226,32.68354261,-117.1126839,60226
2669,99028,32.86210378,-116.9221417,99028
2670,88885,32.86338085,-116.9180126,88885
2671,40090,32.86290809,-116.921819,40090
2672,99113,32.68947723,-117.0723739,99113
2673,99112,32.68836342,-117.0757632,99112
2674,10105,32.71143588,-117.1557961,10105
2675,10856,32.71162453,-117.1551836,10856
2676,10488,32.71145095,-117.1514886,10488
2677,11256,32.71165737,-117.1522027,11256
2678,10116,32.71142899,-117.1496028,10116
2679,10866,32.71163834,-117.1491628,10866
2680,10118,32.7114408,-117.1468492,10118
2681,11263,32.71164973,-117.1460874,11263
2682,10503,32.71146383,-117.1436764,10503
2683,11264,32.7116496,-117.1442115,11264
2684,10133,32.71151504,-117.1403966,10133
2685,11275,32.7117102,-117.1407757,11275
2686,10524,32.71153076,-117.1378349,10524
2687,10897,32.71174396,-117.1379996,10897
2688,10530,32.711532,-117.135751,10530
2689,10903,32.71174644,-117.1357434,10903
2690,10537,32.71154497,-117.1335599,10537
2691,10914,32.71176488,-117.1335556,10914
2692,10158,32.71156459,-117.1304326,10158
2693,10923,32.71180612,-117.1304805,10923
2694,10171,32.71157701,-117.1275328,10171
2695,11304,32.71178505,-117.1276519,11304
2696,10179,32.71159492,-117.1254002,10179
2697,10935,32.71179677,-117.1256168,10935
2698,10184,32.71168209,-117.1224069,10184
2699,11317,32.71190442,-117.1228382,11317
2700,10571,32.7114349,-117.1161429,10571
2701,10951,32.71166973,-117.116363,10951
2702,10587,32.71141125,-117.1085189,10587
2703,10619,32.71135238,-117.097559,10619
2704,11368,32.71156054,-117.0976651,11368
2705,10625,32.7112162,-117.0929672,10625
2706,10998,32.71152498,-117.0932303,10998
2707,10474,32.71143589,-117.1587839,10474
2708,10846,32.7115798,-117.1590227,10846
2709,10848,32.71162721,-117.1570628,10848
2710,10225,32.71139783,-117.102927,10225
2711,10983,32.71158874,-117.1023469,10983
2712,10576,32.71141146,-117.1136068,10576
2713,10578,32.7113854,-117.1118315,10578
2714,11338,32.71161669,-117.1125587,11338
2715,10267,32.70999972,-117.0716258,10267
2716,11032,32.7101058,-117.0709668,11032
2717,10221,32.71138957,-117.1057065,10221
2718,10977,32.71161078,-117.1059103,10977
2719,10108,32.71146838,-117.1539889,10108
2720,10858,32.71164624,-117.154098,10858
2721,10963,32.71162651,-117.1095776,10963
2722,11029,32.7101172,-117.0721438,11029
2723,99438,32.8045767,-116.9753589,99438
2724,13438,32.80371746,-116.9756512,13438
2725,12968,32.73441076,-117.0428107,12968
2726,11797,32.74187281,-117.0429546,11797
2727,11796,32.73900515,-117.0429789,11796
2728,12575,32.73876201,-117.0427491,12575
2729,11798,32.72769544,-117.0429292,11798
2730,12969,32.72782595,-117.0427222,12969
2731,12235,32.73124286,-117.0430652,12235
2732,12574,32.73081815,-117.042863,12574
2733,12236,32.73312576,-117.0430366,12236
2734,11795,32.73620431,-117.0429992,11795
2735,75040,32.72355904,-117.039489,75040
2736,75041,32.7234619,-117.0396799,75041
2737,41055,32.84895639,-117.0172108,41055
2738,41059,32.85025035,-117.0042727,41059
2739,41056,32.84961771,-117.0102712,41056
2740,41057,32.84957078,-117.0076203,41057
2741,41054,32.84812901,-117.0204043,41054
2742,12238,32.70523908,-117.0314924,12238
2743,12577,32.70549564,-117.0313419,12577
2744,11803,32.69988446,-117.0298456,11803
2745,12241,32.69932886,-117.0281699,12241
2746,11801,32.70348892,-117.03096,11801
2747,12971,32.70363319,-117.0307467,12971
2748,11800,32.70733707,-117.032652,11800
2749,12970,32.70769282,-117.0328958,12970
2750,12239,32.70219559,-117.0307697,12239
2751,12578,32.70192845,-117.0304196,12578
2752,11659,32.79352515,-117.1543821,11659
2753,12787,32.79381207,-117.1542354,12787
2754,30507,32.61812864,-117.023229,30507
2755,99065,32.61573355,-117.020785,99065
2756,99151,32.61823058,-117.0236716,99151
2757,30664,32.6191295,-117.0249132,30664
2758,30323,32.62146207,-117.0276715,30323
2759,30485,32.62092606,-117.0272446,30485
2760,99476,32.61471602,-117.0270048,99476
2761,30665,32.618828,-117.0269631,30665
2762,30312,32.59524942,-117.0402653,30312
2763,30476,32.5953549,-117.0401039,30476
2764,30378,32.59998693,-117.0373952,30378
2765,30432,32.60001,-117.0372266,30432
2766,90049,32.82142555,-117.149083,90049
2767,99048,32.82127961,-117.1487429,99048
2768,99479,32.80381887,-117.1640137,99479
2769,10467,32.80278389,-117.163108,10467
2770,10476,32.80172099,-117.1600248,10476
2771,11661,32.80311559,-117.151633,11661
2772,10471,32.77793796,-117.1574268,10471
2773,10475,32.77729545,-117.157713,10475
2774,75078,32.73378586,-117.174923,75078
2775,75079,32.73351391,-117.174793,75079
2776,40600,32.9608693,-117.0364321,40600
2777,40790,32.96078865,-117.0361477,40790
2778,40602,32.96678748,-117.036322,40602
2779,40601,32.96405881,-117.0362324,40601
2780,40702,32.96396704,-117.0359675,40702
2781,41024,32.96610807,-117.0359736,41024
2782,40508,32.95732736,-117.0367297,40508
2783,40789,32.95750512,-117.0364378,40789
2784,41019,32.95863266,-117.0363338,41019
2785,11712,32.72652426,-117.109453,11712
2786,10040,32.75392997,-117.2181407,10040
2787,11162,32.75377216,-117.217586,11162
2788,10410,32.75028454,-117.2091042,10410
2789,11169,32.75051868,-117.2097442,11169
2790,11570,32.75114508,-117.2136573,11570
2791,12347,32.75112113,-117.213205,12347
2792,10043,32.75243625,-117.2158474,10043
2793,10796,32.75199474,-117.2146652,10796
2794,50051,32.66137106,-117.1043115,50051
2795,88958,32.61781841,-116.9641173,88958
2796,88959,32.61778194,-116.9638186,88959
2797,39020,32.65463268,-116.9675337,39020
2798,39022,32.65491142,-116.9678089,39022
2799,39019,32.65305726,-116.9680992,39019
2800,13210,32.90907638,-117.1617385,13210
2801,13216,32.90924939,-117.1625027,13216
2802,11320,32.91732087,-117.1257699,11320
2803,13209,32.90829613,-117.1661552,13209
2804,10511,32.9125826,-117.1430352,10511
2805,11272,32.91286015,-117.1457002,11272
2806,13208,32.90754028,-117.170595,13208
2807,13218,32.90762644,-117.1719416,13218
2808,13215,32.90985259,-117.1589736,13215
2809,13206,32.90654248,-117.1764918,13206
2810,13220,32.90666349,-117.1775813,13220
2811,13221,32.90535019,-117.181536,13221
2812,10542,32.91395045,-117.1324457,10542
2813,11294,32.91374142,-117.1332354,11294
2814,13204,32.90363,-117.1836715,13204
2815,99202,32.89592182,-117.1936175,99202
2816,10168,32.91589478,-117.1299724,10168
2817,11257,32.91198819,-117.152596,11257
2818,11282,32.91300816,-117.1389044,11282
2819,13202,32.8965364,-117.1926793,13202
2820,13203,32.90025153,-117.1888224,13203
2821,13223,32.89984713,-117.1899552,13223
2822,10484,32.91066148,-117.1551142,10484
2823,10859,32.91054828,-117.1559342,10859
2824,10870,32.91276341,-117.1484266,10870
2825,10142,32.9126689,-117.1390704,10142
2826,10498,32.9123682,-117.1487256,10498
2827,10553,32.91699255,-117.1267214,10553
2828,10422,32.89251791,-117.20095,10422
2829,13231,32.89283056,-117.2021099,13231
2830,13293,32.91688058,-117.1121607,13293
2831,13222,32.90334155,-117.1847436,13222
2832,13217,32.9084431,-117.1670919,13217
2833,13205,32.90561712,-117.1803985,13205
2834,13207,32.90703147,-117.1735873,13207
2835,13219,32.9071608,-117.1746704,13219
2836,11302,32.91609649,-117.130209,11302
2837,10149,32.91274479,-117.1357736,10149
2838,11289,32.91302548,-117.1361088,11289
2839,90051,32.91464999,-117.1206176,90051
2840,23001,32.91189151,-117.1196909,23001
2841,23002,32.91205907,-117.1193146,23002
2842,23004,32.91270506,-117.1193015,23004
2843,23005,32.91225828,-117.1199096,23005
2844,23006,32.91243543,-117.1197322,23006
2845,23007,32.91232149,-117.1199103,23007
2846,23008,32.91248771,-117.1197229,23008
2847,23010,32.91256716,-117.1201506,23010
2848,23011,32.91271053,-117.1200868,23011
2849,23012,32.91280256,-117.1198987,23012
2850,13070,32.88448101,-117.1522291,13070
2851,11261,32.88608981,-117.1494637,11261
2852,99157,32.88596652,-117.1490324,99157
2853,99042,32.89394232,-117.1237942,99042
2854,10132,32.88957656,-117.1427951,10132
2855,11274,32.88975815,-117.1431488,11274
2856,11292,32.89385262,-117.1344724,11292
2857,99041,32.89357778,-117.1334334,99041
2858,11223,32.87811729,-117.1731893,11223
2859,10107,32.88177728,-117.1562503,10107
2860,11251,32.88201445,-117.1565166,11251
2861,99156,32.89387787,-117.1313224,99156
2862,11227,32.87826065,-117.1687056,11227
2863,10095,32.87896273,-117.1626088,10095
2864,11241,32.87924983,-117.1628105,11241
2865,10124,32.88803742,-117.1454507,10124
2866,11265,32.88818288,-117.1458594,11265
2867,88894,32.87699845,-117.1874516,88894
2868,88895,32.87666683,-117.1868197,88895
2869,10450,32.87760757,-117.1722524,10450
2870,10085,32.87793669,-117.1686566,10085
2871,10074,32.8768838,-117.1829903,10074
2872,11210,32.87712292,-117.1833543,11210
2873,10444,32.87758931,-117.1779947,10444
2874,11214,32.87776017,-117.1790323,11214
2875,13003,32.88002345,-117.1592811,13003
2876,13101,32.88028853,-117.159489,13101
2877,13321,32.89357029,-117.1301302,13321
2878,13104,32.89241341,-117.1385465,13104
2879,10464,32.87867781,-117.164342,10464
2880,11233,32.87881026,-117.1653857,11233
2881,11506,32.80321154,-117.2575899,11506
2882,11507,32.80135272,-117.2570154,11507
