node_index,is_stop_only,pos_x,pos_y
770,False,6325087.0,1846934.0
774,False,6325511.0,1846928.0
773,False,6315483.0,1846932.0
775,False,6319311.0,1846916.0
778,True,6319476.0,1846913.0
652,False,6319283.0,1847422.0
776,False,6319108.742,1846913.373
780,False,6320437.0,1846912.0
779,False,6319003.0,1846912.0
782,False,6318797.0,1846909.0
787,False,6318120.0,1846899.0
683,False,6318128.0,1847274.0
791,False,6317799.0,1846893.0
792,False,6315835.0,1846891.0
794,False,6316285.0,1846889.0
793,False,6316762.0,1846890.0
300,False,6317019.022,1846891.0
299,False,6316777.779,1847160.346
321,False,6316646.288,1846889.78
796,False,6314414.0,1846863.0
813,False,6312756.993,1846730.502
790,False,6313040.0,1846897.756
823,False,6322566.0,1846702.0
829,False,6322808.0,1846666.001
830,False,6322990.0,1846661.0
832,False,6318116.837,1846650.201
831,False,6318403.567,1846657.675
838,False,6322324.0,1846637.999
843,False,6326559.0,1846623.0
845,False,6313130.0,1846617.992
847,False,6314512.0,1846606.0
841,False,6315016.0,1846627.0
853,False,6318855.763,1846586.065
856,False,6318555.355,1846583.834
857,False,6319125.724,1846582.443
862,False,6322101.0,1846565.0
863,False,6322327.0,1846565.0
865,False,6325754.0,1846563.0
868,False,6325992.0,1846553.0
870,False,6324445.999,1846540.0
835,False,6324769.0,1846644.0
873,False,6312663.855,1846524.262
874,False,6312938.667,1846523.488
875,False,6316293.001,1846504.0
876,False,6316568.555,1846503.151
878,False,6315015.0,1846461.0
879,False,6318882.853,1846437.186
880,False,6322797.0,1846437.0
882,False,6322930.0,1846433.0
881,False,6318592.496,1846433.091
889,False,6326557.0,1846384.0
952,False,6326579.532,1846085.809
890,False,6324655.007,1846381.821
916,False,6325076.509,1846221.393
891,False,6314647.0,1846381.0
894,False,6320650.0,1846369.0
966,False,6320933.0,1846045.0
897,False,6316845.364,1846349.628
898,False,6317038.646,1846349.568
900,False,6317789.0,1846325.001
902,False,6323075.0,1846296.999
903,False,6323236.0,1846296.0
904,False,6323497.0,1846296.0
905,False,6321249.0,1846277.0
907,False,6317259.0,1846257.0
906,False,6317437.001,1846258.0
895,False,6317259.0,1846352.0
912,False,6318927.999,1846240.0
925,False,6319467.0,1846202.0
915,False,6316868.0,1846224.0
623,False,6316863.184,1846250.729
919,False,6322922.0,1846209.0
557,False,6322925.191,1846298.362
920,False,6315825.0,1846208.0
918,False,6315877.0,1846209.0
428,False,6315834.499,1846856.75
921,False,6315505.0,1846205.0
924,False,6315272.0,1846202.0
933,False,6320048.0,1846193.0
927,False,6315016.0,1846198.0
929,False,6314759.0,1846197.0
930,False,6314496.0,1846196.0
932,False,6314047.0,1846194.0
808,False,6320289.293,1846661.439
935,False,6313691.999,1846191.0
939,False,6313036.0,1846187.0
940,False,6311875.0,1846185.0
941,False,6312391.0,1846185.0
896,False,6312393.0,1846351.0
944,False,6322339.0,1846163.0
945,False,6322553.0,1846163.0
946,False,6322719.0,1846162.0
951,False,6315391.0,1846099.0
958,False,6318130.439,1846069.203
955,False,6318549.94,1846071.542
963,False,6322550.0,1846057.0
964,False,6324791.851,1846056.749
992,False,6325074.044,1845989.233
965,False,6321092.0,1846046.001
968,False,6310754.0,1846039.0
972,False,6316900.435,1846028.483
627,False,6316894.0,1846065.0
986,False,6316304.0,1846010.0
926,False,6325075.955,1846200.118
993,False,6316604.045,1845985.612
994,False,6311418.0,1845982.0
1045,False,6311863.463,1846235.769
999,False,6321609.0,1845918.0
1000,False,6321645.0,1845918.0
1002,False,6322009.0,1845916.0
1001,False,6321209.0,1845917.0
1003,False,6322149.001,1845915.0
837,False,6322020.0,1846643.0
1004,False,6322242.001,1845915.0
1005,False,6322329.0,1845914.0
1009,False,6322716.0,1845912.0
1006,False,6323063.0,1845914.0
1010,False,6323489.0,1845911.0
1007,False,6325279.999,1845914.0
1013,False,6323788.0,1845905.0
1012,False,6317636.0,1845905.0
1014,False,6324428.0,1845901.0
1017,False,6324642.0,1845899.0
1019,False,6315869.012,1845890.91
1015,False,6316327.529,1845900.888
1020,False,6322718.0,1845871.0
19,False,6309036.0,1845370.0
1023,False,6311097.0,1845843.0
1024,False,6325122.001,1845840.0
1028,False,6316937.0,1845821.0
1011,False,6317517.0,1845907.0
1034,False,6316943.0,1845788.0
1036,False,6316560.0,1845779.0
1038,False,6326278.0,1845775.0
1091,False,6326304.0,1845571.0
1041,False,6318578.264,1845772.913
1043,False,6318917.669,1845771.836
797,False,6318926.044,1846165.325
1067,False,6326110.0,1845718.0
985,False,6326154.0,1846011.0
1069,False,6322434.0,1845680.0
1076,False,6320269.0,1845641.0
1077,False,6320400.0,1845641.0
1062,False,6320400.0,1845731.0
1078,False,6320684.0,1845639.0
1060,False,6320699.0,1845736.001
1084,False,6324895.0,1845629.0
1065,False,6324794.0,1845724.0
1089,False,6325503.0,1845583.0
1063,False,6325511.0,1845729.0
1092,False,6326107.0,1845566.0
1098,False,6325286.0,1845528.0
0,False,6320680.0,1845506.0
2,False,6321202.0,1845500.0
3,False,6319461.016,1845476.591
1072,False,6319183.441,1845647.317
5,False,6318186.288,1845454.712
40,False,6318448.0,1845226.0
14,False,6325795.0,1845388.0
15,False,6326631.152,1845386.331
17,False,6308923.0,1845377.0
20,False,6324553.0,1845369.0
1096,False,6324559.0,1845536.0
21,False,6309089.0,1845368.0
22,False,6309137.0,1845366.0
24,False,6321203.0,1845366.0
25,False,6309344.0,1845357.0
29,False,6310074.0,1845348.0
26,False,6323542.008,1845356.247
27,False,6323815.413,1845355.146
28,False,6325347.0,1845355.0
30,False,6317024.0,1845327.0
1094,False,6317300.0,1845559.0
32,False,6321669.0,1845296.0
67,False,6322146.0,1845073.0
1018,False,6318381.0,1845900.0
66,False,6318625.0,1845077.0
44,False,6323823.001,1845203.0
46,False,6324423.0,1845183.0
45,False,6319365.0,1845187.0
50,False,6317049.387,1845172.926
48,False,6317510.67,1845178.736
53,False,6325103.0,1845167.0
55,False,6326271.999,1845144.0
47,False,6325445.209,1845151.994
61,False,6317884.0,1845107.0
64,False,6315849.0,1845094.0
65,False,6325206.0,1845086.0
4,False,6318689.0,1845466.0
95,False,6318805.0,1844923.0
103,False,6322511.0,1844887.0
80,False,6315884.0,1845040.0
109,False,6316238.0,1844808.999
92,False,6318369.0,1844959.0
68,False,6318214.0,1845071.0
119,False,6319002.0,1844753.0
100,False,6324675.0,1844906.0
105,False,6317923.0,1844848.0
106,False,6320293.0,1844832.0
107,False,6321943.0,1844832.0
153,False,6322507.0,1844464.0
117,False,6316432.0,1844765.0
110,False,6324818.0,1844797.0
112,False,6324572.0,1844773.0
113,False,6317593.0,1844772.0
115,False,6323844.0,1844772.0
118,False,6324426.641,1844755.28
694,False,6323825.674,1845148.143
1087,False,6316321.0,1845583.999
140,False,6319198.0,1844584.0
120,False,6325259.0,1844752.0
124,False,6317091.0,1844683.0
996,False,6317076.818,1845006.449
126,False,6317948.0,1844681.0
132,False,6322992.0,1844660.0
134,False,6323203.001,1844656.0
133,False,6316753.0,1844658.0
58,False,6316749.0,1845128.0
104,False,6323181.0,1844876.0
136,False,6323608.0,1844651.001
144,False,6321827.0,1844550.0
145,False,6324619.0,1844546.0
166,False,6324830.0,1844421.0
149,False,6317982.0,1844494.0
159,False,6323878.0,1844441.0
161,False,6324232.0,1844429.0
160,False,6319622.0,1844431.0
162,False,6324325.0,1844428.0
163,False,6324537.0,1844425.0
165,False,6323065.0,1844421.0
169,False,6323263.0,1844405.999
167,False,6325085.0,1844418.0
193,False,6326284.0,1844407.0
168,False,6318022.0,1844408.0
172,False,6323607.0,1844404.0
170,False,6326408.706,1844404.6
171,False,6326539.893,1844404.6
507,False,6326424.496,1842347.422
173,False,6326654.655,1844402.617
52,False,6326507.307,1845011.334
175,False,6321497.0,1844378.0
176,False,6319429.0,1844315.0
177,False,6319840.0,1844307.0
180,False,6320323.868,1844247.982
181,False,6317112.0,1844217.001
182,False,6318334.0,1844214.0
183,False,6318923.0,1844211.0
247,False,6318610.0,1843783.001
490,False,6318729.039,1844253.962
187,False,6319108.0,1844193.0
191,False,6319006.246,1844181.508
197,False,6319081.0,1844155.001
199,False,6319157.0,1844152.0
205,False,6323215.0,1844134.0
207,False,6323615.0,1844129.0
208,False,6316251.0,1844125.0
209,False,6319206.0,1844111.0
210,False,6319767.0,1844110.0
214,False,6316222.0,1844075.0
222,False,6316348.0,1843999.0
219,True,6321190.999,1844040.0
220,True,6319313.0,1844022.0
258,False,6320080.0,1843651.0
224,False,6316871.0,1843922.0
249,False,6317075.0,1843749.0
227,False,6322499.0,1843883.0
228,False,6322716.0,1843882.0
229,False,6322889.0,1843881.0
332,False,6322770.0,1843283.0
230,False,6323216.0,1843880.0
505,False,6322790.666,1845021.892
231,False,6323515.0,1843878.999
232,False,6323875.797,1843877.099
234,False,6322127.0,1843857.0
330,False,6322346.0,1843289.999
244,False,6317821.0,1843812.0
257,False,6318030.0,1843659.001
216,False,6317994.0,1844049.0
246,False,6315824.0,1843789.0
248,False,6321822.0,1843776.0
270,False,6317337.0,1843573.0
255,False,6326661.374,1843669.207
256,False,6324265.0,1843661.0
278,False,6320250.0,1843480.0
260,False,6321539.0,1843647.0
263,False,6317680.0,1843619.0
334,False,6317748.0,1843272.0
272,False,6316140.0,1843542.0
281,False,6315823.0,1843460.0
273,False,6323570.0,1843537.0
276,False,6324419.0,1843501.0
291,False,6320536.0,1843430.0
285,False,6316815.0,1843442.001
303,False,6316923.0,1843356.0
287,False,6321159.999,1843432.0
288,False,6321187.0,1843432.0
290,False,6320846.0,1843431.0
293,False,6323882.495,1843419.832
305,False,6324661.0,1843347.0
306,False,6323336.0,1843345.0
324,False,6321159.0,1843304.0
325,False,6321477.0,1843299.0
326,False,6321719.0,1843298.0
327,False,6321826.0,1843295.0
328,False,6321928.0,1843295.0
329,False,6322023.0,1843295.0
331,False,6322623.0,1843285.0
333,False,6322939.0,1843281.0
360,False,6317965.0,1843115.0
336,False,6321825.745,1843270.608
339,False,6315823.0,1843250.0
342,False,6320250.0,1843235.0
347,False,6319605.0,1843214.0
352,False,6323558.834,1843172.929
396,False,6323538.195,1842967.904
354,False,6319018.001,1843146.0
417,False,6319201.0,1842928.0
356,False,6323902.0,1843120.0
363,False,6321824.0,1843103.999
369,False,6316124.215,1843035.024
378,False,6324973.0,1843007.0
387,False,6326653.956,1842985.534
413,False,6316040.0,1842935.0
414,False,6316387.0,1842932.0
430,False,6316486.0,1842850.0
416,False,6322966.0,1842929.0
391,False,6323360.999,1842977.001
431,False,6319256.038,1842841.941
425,False,6319614.0,1842902.0
427,False,6321821.0,1842867.0
375,False,6322104.0,1843023.0
429,False,6323905.0,1842855.0
463,False,6319395.0,1842626.0
433,False,6321469.999,1842824.0
434,False,6322366.001,1842821.0
437,False,6320251.0,1842779.0
438,False,6320376.211,1842777.962
156,False,6320380.0,1842778.0
439,False,6320532.0,1842777.0
441,False,6320844.0,1842775.0
442,False,6321157.001,1842771.0
444,False,6323906.0,1842768.0
447,False,6323459.0,1842767.0
448,False,6318334.728,1842759.11
451,False,6325158.0,1842744.0
455,False,6320251.0,1842718.438
456,False,6318686.054,1842700.414
457,False,6315824.0,1842678.0
461,False,6322465.399,1842667.673
496,False,6322654.763,1842438.485
485,False,6319640.0,1842568.0
478,False,6324607.0,1842578.0
435,False,6324605.0,1842820.0
481,False,6318939.0,1842571.0
482,False,6325409.0,1842569.0
518,False,6326296.0,1842300.0
486,False,6323908.0,1842563.0
487,False,6326298.0,1842560.0
460,False,6326297.389,1842668.281
494,False,6316434.0,1842507.0
495,False,6317148.0,1842472.0
514,False,6317382.0,1842310.0
501,False,6323006.0,1842410.0
497,False,6321781.0,1842423.0
