,wkt_geom,OBJECTID,FNODE,TNODE,LENGTH,ROADSEGID,POSTID,POSTDATE,ROADID,RIGHTWAY,ADDSEGDT,SEGSTAT,DEDSTAT,FUNCLASS,ONEWAY,SUBDIVID,SEGCLASS,LJURISDIC,LLOWADDR,LHIGHADDR,RJURISDIC,RLOWADDR,RHIGHADDR,LMIXADDR,RMIXADDR,PENDING,ABLOADDR,ABHIADDR,NAD83N,NAD83E,SPEED,L_ZIP,R_ZIP,LPSJUR,RPSJUR,CARTO,OBMH,FIREDRIV,L_BLOCK,R_BLOCK,L_TRACT,R_TRACT,L_BEAT,R_BEAT,FRXCOORD,FRYCOORD,MIDXCOORD,MIDYCOORD,TOXCOORD,TOYCOORD,F_LEVEL,T_LEVEL,L_PSBLOCK,R_PSBLOCK,RD20PRED,RD20NAME,RD20SFX,RD20FULL,RD30PRED,RD30NAME,RD30SFX,RD30POSTD,RD30FULL,Shape_Leng
203,"MultiLineStringZ ((-13026953.72621208429336548 3861088.99319059122353792 0, -13026894.94126970879733562 3861070.51579861296340823 0, -13026764.68521695025265217 3861080.57869600923731923 0, -13026686.02190470136702061 3861105.33723896695300937 0, -13026684.83238847367465496 3861105.71173783019185066 0))",73912,90208,90177,762.15295416,31744,fjessie,2018-09-17,8222,0,1980-04-01,M,D,L,B,0,5,LG,8200,8248,LG,8201,8249,N,N,N,8200,8249,1850580.0,6323942.0,20,91945,91945,LG,LG,5,N,Y,3000,3008,14001,14001,603,603,6323942.0,1850580.0,6324314.352,1850542.608,6324685.081,1850620.462,1,1,30030,30070,,GOLDEN,AV,GOLDEN AV,,GOLDEN,AVE,,GOLDEN AVE,762.153138489817
204,"MultiLineStringZ ((-13026953.72621208429336548 3861088.99319059122353792 0, -13026953.46586536057293415 3861096.68779636221006513 0, -13026950.8319159708917141 3861174.46343183144927025 0))",130591,90208,170047,235.10795519,199255,fjessie,2018-09-17,16172,0,2011-11-09,M,D,L,F,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850580.0,6323942.0,20,91945,91945,LG,LG,5,N,Y,1018,3000,14400,14001,603,603,6323942.0,1850580.0,6323946.887,1850697.899,6323951.737,1850814.906,1,1,10290,30030,,WASHINGTON,ST,WASHINGTON ST,,WASHINGTON,ST,,WASHINGTON ST,235.108063877775
205,"MultiLineStringZ ((-13027839.85856873355805874 3861073.62713853782042861 0, -13027839.22675788961350918 3861085.99953787494450808 0))",80222,90245,90198,34.05877273,44205,fjessie,2019-09-11,10964,0,1980-04-01,M,D,L,B,0,5,LG,3300,3314,LG,3301,3313,N,N,N,3300,3314,1850556.0,6321494.0,20,91945,91945,LG,LG,5,N,Y,1024,1033,14400,14400,602,602,6321494.0,1850556.0,6321494.998,1850572.971,6321496.0,1850590.0,1,1,10330,10430,,MAIN,ST,MAIN ST,,MAIN,ST,,MAIN ST,34.0587046198044
206,"MultiLineStringZ ((-13028197.5114135853946209 3861069.47452315967530012 0, -13028195.2094758041203022 3861197.17050283774733543 0))",21595,90252,89895,351.11534003,14009,fjessie,2019-09-11,4455,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850552.0,6320506.001,20,91945,91945,LG,LG,5,N,Y,2020,1030,14400,14400,602,602,6320506.001,1850552.0,6320510.512,1850727.942,6320515.0,1850903.0,1,1,20300,10400,,BUENA VISTA,AV,BUENA VISTA AV,,BUENA VISTA,AVE,,BUENA VISTA AVE,351.115294146547
207,"MultiLineStringZ ((-13028197.5114135853946209 3861069.47452315967530012 0, -13028121.12265692092478275 3861069.32410800224170089 0, -13027958.94570429995656013 3861070.91138263000175357 0))",81223,90252,90253,659.00959457,51301,fjessie,2019-09-11,12606,0,1980-04-01,M,D,L,B,0,5,LG,7600,7698,LG,7601,7699,N,N,N,7600,7699,1850552.0,6320506.001,20,91945,91945,LG,LG,5,N,Y,1030,1031,14400,14400,602,602,6320506.001,1850552.0,6320835.991,1850550.266,6321165.0,1850551.0,1,1,10400,10410,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,659.009604622092
208,"MultiLineStringZ ((-13027958.94570429995656013 3861070.91138263000175357 0, -13027957.37568293884396553 3861200.05682585295289755 0))",86858,90253,89888,355.06900738,50249,fjessie,2019-09-11,12365,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850551.0,6321165.0,20,91945,91945,LG,LG,5,N,Y,1030,1024,14400,14400,602,602,6321165.0,1850551.0,6321168.509,1850728.965,6321172.0,1850906.0,1,1,10400,10330,,OLIVE,ST,OLIVE ST,,OLIVE,ST,,OLIVE ST,355.068953288763
209,"MultiLineStringZ ((-13027958.94570429995656013 3861070.91138263000175357 0, -13027839.85856873355805874 3861073.62713853782042861 0))",110799,90253,90245,329.03799173,51302,fjessie,2019-09-11,12606,0,1980-04-01,M,D,L,B,0,5,LG,7700,7798,LG,7701,7799,N,N,N,7700,7799,1850551.0,6321165.0,20,91945,91945,LG,LG,5,N,Y,1024,1032,14400,14400,602,602,6321165.0,1850551.0,6321329.981,1850553.507,6321494.0,1850556.0,1,1,10330,10420,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,329.03798974283
210,"MultiLineStringZ ((-13028432.4249368067830801 3861063.69500935357064009 0, -13028431.58418462239205837 3861192.8353088553994894 0))",38462,90271,89907,355.03620942,49026,fjessie,2019-02-19,12059,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850540.999,6319857.0,20,91945,91945,LG,LG,5,N,Y,2019,2020,14400,14400,602,602,6319857.0,1850540.999,6319859.507,1850718.981,6319862.0,1850896.0,1,1,20230,20300,,NEW JERSEY,AV,NEW JERSEY AV,,NEW JERSEY,AVE,,NEW JERSEY AVE,355.036139702055
211,"MultiLineStringZ ((-13028432.4249368067830801 3861063.69500935357064009 0, -13028315.51275799982249737 3861066.76329774269834161 0, -13028313.7027218472212553 3861066.77699632477015257 0, -13028197.5114135853946209 3861069.47452315967530012 0))",76210,90271,90252,649.09567965,51294,fjessie,2019-02-19,12606,0,1980-04-01,M,D,L,B,0,5,LG,7500,7598,LG,7501,7599,N,N,N,7500,7599,1850540.999,6319857.0,20,91945,91945,LG,LG,5,N,Y,2020,2000,14400,14300,602,602,6319857.0,1850540.999,6320181.944,1850547.0,6320506.001,1850552.0,1,1,20300,20000,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,649.095677562318
212,"MultiLineStringZ ((-13028675.31571713276207447 3861059.66958512971177697 0, -13028675.21810201555490494 3861190.98642015410587192 0))",31553,90288,89906,361.01246516,64246,fjessie,2019-02-19,16242,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850535.0,6319186.0,20,91945,91945,LG,LG,5,N,Y,2018,2019,14400,14400,602,602,6319186.0,1850535.0,6319187.504,1850715.994,6319189.0,1850896.0,1,1,20270,20230,,WEST,ST,WEST ST,,WEST,ST,,WEST ST,361.012399277917
213,"MultiLineStringZ ((-13028675.31571713276207447 3861059.66958512971177697 0, -13028432.4249368067830801 3861063.69500935357064009 0))",155960,90288,90271,671.02681616,51300,fjessie,2019-02-19,12606,0,1980-04-01,M,D,L,B,0,5,LG,7400,7498,LG,7401,7499,N,N,N,7400,7499,1850535.0,6319186.0,20,91945,91945,LG,LG,5,N,Y,2019,1000,14400,14300,602,602,6319186.0,1850535.0,6319521.987,1850538.004,6319857.0,1850540.999,1,1,20230,10000,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,671.026786522929
214,"MultiLineStringZ ((-13028821.19376140460371971 3861057.10507001588121057 0, -13028727.43387293443083763 3861057.81838813656941056 0))",62471,90299,90300,259.0,51297,fjessie,2019-02-19,12606,0,1980-04-01,M,D,L,B,0,5,LG,7340,7378,LG,7341,7379,N,N,N,7340,7379,1850531.0,6318783.0,20,91945,91945,LG,LG,5,N,Y,2017,1002,14400,14300,602,602,6318783.0,1850531.0,6318913.0,1850531.0,6319042.0,1850531.0,1,1,20280,10020,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,258.9998100847
215,"MultiLineStringZ ((-13028821.19376140460371971 3861057.10507001588121057 0, -13028819.64151788502931595 3861187.3416892671957612 0))",145244,90299,89918,358.06842921,135,fjessie,2019-02-19,2004,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850531.0,6318783.0,20,91945,91945,LG,LG,5,N,Y,2015,2017,14400,14400,602,602,6318783.0,1850531.0,6318786.499,1850709.966,6318790.0,1850889.0,1,1,20110,20280,,ALFORD,ST,ALFORD ST,,ALFORD,ST,,ALFORD ST,358.06836910914
216,"MultiLineStringZ ((-13028727.43387293443083763 3861057.81838813656941056 0, -13028726.61830202303826809 3861189.86818227590993047 0))",100371,90300,89911,363.03443363,34059,fjessie,2019-02-19,8669,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850531.0,6319042.0,20,91945,91945,LG,LG,5,N,Y,2017,2018,14400,14400,602,602,6319042.0,1850531.0,6319044.507,1850712.983,6319047.0,1850894.0,1,1,20280,20270,,HARRIS,ST,HARRIS ST,,HARRIS,ST,,HARRIS ST,363.034363655719
217,"MultiLineStringZ ((-13028727.43387293443083763 3861057.81838813656941056 0, -13028675.31571713276207447 3861059.66958512971177697 0))",155959,90300,90288,144.05554484,51296,fjessie,2019-02-19,12606,0,1980-04-01,M,D,L,B,0,5,LG,7380,7398,LG,7381,7399,N,N,N,7380,7399,1850531.0,6319042.0,20,91945,91945,LG,LG,5,N,Y,2018,1001,14400,14300,602,602,6319042.0,1850531.0,6319113.972,1850532.999,6319186.0,1850535.0,1,1,20270,10010,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,144.055584689431
218,"MultiLineStringZ ((-13028913.85950064845383167 3861055.30806709639728069 0, -13028911.81393617019057274 3861185.71683894423767924 0, -13028911.81113491579890251 3861185.91222494235262275 0))",64534,90305,89919,359.09781586,18566,fjessie,2019-02-19,5375,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850528.0,6318527.0,20,91945,91945,LG,LG,5,N,Y,2014,2015,14400,14400,602,602,6318527.0,1850528.0,6318531.201,1850707.951,6318535.381,1850887.0,1,1,20120,20110,,CITRUS,ST,CITRUS ST,,CITRUS,ST,,CITRUS ST,359.097751677052
219,"MultiLineStringZ ((-13028913.85950064845383167 3861055.30806709639728069 0, -13028821.19376140460371971 3861057.10507001588121057 0))",110798,90305,90299,256.01757752,51298,fjessie,2019-02-19,12606,0,1980-04-01,M,D,L,B,0,5,LG,7300,7338,LG,7301,7339,N,N,N,7300,7339,1850528.0,6318527.0,20,91945,91945,LG,LG,5,N,Y,2015,1003,14400,14300,602,602,6318527.0,1850528.0,6318654.991,1850529.5,6318783.0,1850531.0,1,1,20110,10030,,PACIFIC,AV,PACIFIC AV,,PACIFIC,AVE,,PACIFIC AVE,256.017721595287
220,"MultiLineStringZ ((-13029011.95805961079895496 3861053.83263161173090339 0, -13029012.22349743358790874 3861184.78290593344718218 0))",78896,90309,89921,360.00555551,63361,fjessie,2019-02-19,16005,0,1980-04-01,M,D,L,B,0,5,LG,3300,3398,LG,3301,3399,N,N,N,3300,3399,1850526.0,6318256.0,20,91945,91945,LG,LG,5,N,Y,2013,2014,14400,14400,602,602,6318256.0,1850526.0,6318257.0,1850705.997,6318258.0,1850886.0,1,1,20130,20120,,VISTA,AV,VISTA AV,,VISTA,AVE,,VISTA AVE,360.005491654831
