node_index,is_stop_only,pos_x,pos_y,actual_nodes
567,False,6303312.999,1826406.0,103514
554,False,6303633.0,1826503.0,103518
735,False,6298410.0,1824818.0,103519
741,False,6298256.0,1824768.0,103522
580,False,6305147.0,1826300.0,103527
1116,False,6307128.0,1821268.0,103531
529,False,6304755.0,1826837.0,103535
1141,False,6297391.999,1821066.0,103539
1153,False,6297321.0,1820950.999,103541
715,False,6297996.0,1825031.0,103543
718,False,6297838.0,1824979.0,103551
593,False,6302681.0,1826190.0,103555
582,False,6303005.593,1826291.194,103558
512,False,6305339.0,1827058.0,103560
783,False,6297154.0,1824419.0,103562
787,False,6296998.0,1824370.0,103570
689,False,6300886.0,1825259.0,103572
839,False,6297989.0,1823988.0,103575
846,False,6297829.0,1823936.0,103579
806,False,6298610.0,1824191.0,103587
815,False,6298453.0,1824139.0,103591
484,False,6306096.0,1827306.0,103592
770,False,6297469.144,1824516.492,103601
775,False,6297314.381,1824466.882,103604
729,False,6299673.0,1824877.0,103608
723,False,6299799.0,1824918.0,103612
705,False,6300426.0,1825119.0,103616
805,False,6297570.04,1824202.057,103621
811,False,6297413.0,1824151.0,103624
688,False,6301939.171,1825263.895,103626
613,False,6304149.0,1825978.0,103630
585,False,6305070.0,1826275.0,103633
826,False,6298301.0,1824088.0,103636
920,False,6298030.0,1823310.0,177372
934,False,6297714.0,1823208.001,103645
913,False,6298188.0,1823359.0,177375
781,False,6301513.0,1824431.0,103651
769,False,6301829.0,1824531.0,103653
849,False,6299937.0,1823919.0,103654
844,False,6300098.0,1823968.0,103655
797,False,6301040.698,1824278.367,103656
790,False,6301198.199,1824329.196,103658
713,False,6303405.999,1825039.0,103659
415,False,6299360.0,1827903.0,181483
947,False,6306209.0,1823119.0,181484
968,False,6305941.0,1822950.0,103662
768,False,6306118.0,1824533.0,103668
851,False,6306307.0,1823895.0,103669
695,False,6303354.0,1825203.0,103672
881,False,6303855.299,1823625.344,103676
1016,False,6297603.0,1822478.0,103680
1035,False,6297709.0,1822165.0,103682
1063,False,6297817.0,1821849.0,103685
326,False,6297205.0,1828593.0,103686
334,False,6297045.0,1828542.0,103691
124,False,6298844.0,1819492.0,103692
121,False,6298437.0,1819577.0,103696
91,False,6300165.0,1819918.0,103697
109,False,6300943.0,1819762.0,103702
1138,False,6298733.0,1821091.0,103710
2,False,6298882.0,1820624.0,103713
547,False,6297336.0,1826556.001,103717
589,False,6297437.0,1826238.0,103722
927,False,6298399.0,1823240.0,103730
311,False,6298739.0,1828746.0,181556
269,False,6299681.0,1829053.0,103733
660,False,6303246.0,1825526.0,103734
183,False,6299577.0,1818532.999,103737
234,False,6298352.0,1829311.0,103738
225,False,6298542.0,1829373.0,103739
219,False,6298757.0,1829445.0,103743
215,False,6298907.0,1829492.0,103744
175,False,6300463.0,1829992.0,103746
1144,False,6300690.0,1821039.0,103747
1139,False,6300844.0,1821088.0,103754
15,False,6299987.0,1820466.0,103756
7,False,6300314.0,1820574.0,103757
