stop_id,stop_lat,stop_lon,string_id,walk_node
13110,32.74434912,-117.0688025,13110,11496
11425,32.74529687,-117.059001,11425,11142
10675,32.74423887,-117.0644063,10675,11327
11415,32.74444106,-117.0641708,11415,11349
10278,32.74399002,-117.0612949,10278,11403
10266,32.7434085,-117.0712963,10266,11517
11405,32.74336167,-117.0719304,11405,11517
88901,32.75112298,-117.1873049,88901,9701
88902,32.75130447,-117.1830506,88902,9711
88903,32.75113659,-117.1830433,88903,9711
88900,32.75131701,-117.1875607,88900,9691
40617,32.72457823,-117.014303,40617,14486
40806,32.7246137,-117.0139889,40806,14486
99598,32.72142477,-117.0139677,99598,14948
10330,32.71422822,-117.0128,10330,15898
99492,32.66120536,-117.0843662,99492,5291
50047,32.66026069,-117.0748535,50047,4859
50089,32.66053742,-117.0749828,50089,4854
50049,32.65996043,-117.0733106,50049,4874
50073,32.66018614,-117.0732607,50073,4874
12588,32.7087649,-117.0113581,12588,222
50084,32.66172411,-117.08081,50084,4781
99358,32.71773906,-117.0136565,99358,15514
99359,32.71749282,-117.0139177,99359,15514
13160,32.71283095,-117.0125246,13160,16292
99493,32.66152956,-117.0811298,99493,4788
99256,32.73003297,-117.0144196,99256,13736
99257,32.73102138,-117.0145875,99257,13645
50091,32.6604741,-117.0704691,50091,4858
10064,32.75925323,-117.1905044,10064,8017
10816,32.75940833,-117.1899889,10816,7963
12689,32.75656106,-117.1985815,12689,8518
11590,32.7592311,-117.1966325,11590,8035
12692,32.75926361,-117.1963369,12692,7976
11584,32.75738275,-117.1982391,11584,8381
12813,32.76770057,-117.1391883,12813,6652
11687,32.76768472,-117.139481,11687,6652
12078,32.76048766,-117.1389204,12078,7711
12814,32.76082429,-117.1387383,12814,7711
11688,32.75740396,-117.1389022,11688,8492
12469,32.75712769,-117.1387173,12469,8492
10106,32.74831789,-117.155463,10106,10313
10161,32.7483355,-117.1302406,10161,10390
11298,32.74856439,-117.1305194,11298,10388
10560,32.74873617,-117.121811,10560,10301
13501,32.74986938,-117.1185763,13501,10141
11331,32.74983055,-117.1158894,11331,10156
11336,32.74978461,-117.1134235,11336,10168
10208,32.74964632,-117.1119748,10208,10174
60648,32.74978826,-117.1109354,60648,10177
10092,32.74819693,-117.1629261,10092,10375
10238,32.74947427,-117.0935219,10238,10223
10999,32.74965496,-117.0932244,10999,10223
11240,32.74830927,-117.1618572,11240,10372
10633,32.74914782,-117.0865683,10633,3758
10252,32.74899361,-117.0837698,10252,10299
11014,32.74917524,-117.0833291,11014,10299
11021,32.74862597,-117.0783673,11021,10425
96024,32.74850203,-117.0788149,96024,10425
10661,32.74909635,-117.0721465,10661,10341
11403,32.74889571,-117.0729708,11403,10341
13017,32.7512707,-117.0683809,13017,9844
10098,32.74820876,-117.1605812,10098,10326
11413,32.75214389,-117.0672636,11413,9699
11435,32.75531961,-117.0494587,11435,9094
10294,32.75506844,-117.0496223,10294,9101
11245,32.74845244,-117.1599625,11245,10327
10478,32.74826766,-117.1589296,10478,10321
10847,32.74847449,-117.1580894,10847,10321
13391,32.74830807,-117.1575477,13391,10318
10852,32.74849414,-117.1561641,10852,10320
10130,32.74837212,-117.1427401,10130,10343
10885,32.7485526,-117.1421077,10885,10344
10320,32.76577668,-117.0250484,10320,6916
10288,32.7552306,-117.0538522,10288,9037
11052,32.75551704,-117.054603,11052,9033
10899,32.7485497,-117.1371737,10899,10359
10527,32.74839507,-117.1365086,10527,10362
11315,32.74858117,-117.1242944,11315,10404
10683,32.75422342,-117.0595059,10683,9269
10621,32.74948383,-117.0961402,10621,10215
10994,32.74969076,-117.0964252,10994,10213
60665,32.74967023,-117.1144502,60665,10166
11398,32.74798687,-117.0748909,11398,10595
10676,32.75289159,-117.0639204,10676,9550
11040,32.75306553,-117.064218,11040,9550
88938,32.75214751,-117.0662602,88938,9699
99090,32.75257465,-117.0648835,99090,9550
10242,32.74945296,-117.090201,10242,10241
11005,32.74964711,-117.0899426,11005,10244
10611,32.74953033,-117.1001705,10611,10199
10989,32.74972052,-117.1004911,10989,10199
10547,32.74840445,-117.1278931,10547,10395
10494,32.74835185,-117.148939,10494,10329
10550,32.74842592,-117.1256458,10550,10400
10616,32.74952055,-117.0983978,10616,10207
10992,32.74970444,-117.0984354,10992,10207
13523,32.74954378,-117.108549,13523,10183
13524,32.74983218,-117.1089713,13524,10182
11301,32.74858196,-117.1280542,11301,10394
10934,32.74858146,-117.1261905,10934,10399
10317,32.76414544,-117.0270184,10317,7143
11464,32.76453041,-117.0269892,11464,7143
10696,32.75496373,-117.0471136,10696,9152
10136,32.74837408,-117.1401869,10136,10350
10892,32.74853858,-117.1398633,10892,10350
10308,32.75740049,-117.0374489,10308,8565
11068,32.75801356,-117.0369925,11068,8552
10314,32.76195824,-117.0304081,10314,7621
11459,32.76210235,-117.0306534,11459,7621
10599,32.7495688,-117.1053423,10599,10190
10978,32.74975167,-117.1055262,10978,10189
10700,32.75514962,-117.0425778,10700,9110
11440,32.75513697,-117.0436901,11440,9110
10865,32.74849758,-117.149308,10865,10328
10909,32.74854376,-117.1349392,10909,10366
13354,32.74834937,-117.1466362,13354,10336
13355,32.74851349,-117.1471225,13355,10335
10717,32.76043378,-117.0328603,10717,8025
11074,32.7606914,-117.0329764,11074,8025
10534,32.7483941,-117.1343458,10534,10369
10114,32.74836182,-117.1513394,10114,10308
10862,32.74867435,-117.1510726,10862,10308
11427,32.75469324,-117.0586938,11427,9170
13018,32.75508584,-117.0516001,13018,9121
13085,32.75532384,-117.0517714,13085,9085
11017,32.74920485,-117.0813845,11017,10300
13194,32.74893744,-117.0810957,13194,10300
60664,32.74970748,-117.1189292,60664,10141
10523,32.74837803,-117.1384957,10523,10354
13112,32.75052552,-117.0705011,13112,10080
99093,32.75038806,-117.0700932,99093,10045
10151,32.74836023,-117.1329339,10151,10383
10915,32.74855937,-117.1323764,10915,10384
10970,32.74972552,-117.1037468,10970,10192
60666,32.74955002,-117.102893,60666,10194
10111,32.74834756,-117.1536647,10111,10307
11254,32.74862428,-117.1537847,11254,10307
10943,32.74941212,-117.1206696,10943,10257
10572,32.74968916,-117.1164539,10572,10156
11380,32.74963152,-117.0877893,11380,10251
11447,32.7559051,-117.0404898,11447,8925
13521,32.75566945,-117.0403771,13521,8925
10162,32.74102988,-117.1294814,10162,11920
10924,32.74117963,-117.1296813,10924,11917
11719,32.73262757,-117.1060558,11719,13311
10966,32.6757028,-117.1077196,10966,3861
11236,32.75002431,-117.1629776,11236,10023
10468,32.74980407,-117.1622825,10468,10024
11243,32.75004303,-117.1611889,11243,10013
10088,32.74977421,-117.166312,10088,10017
10838,32.75000797,-117.1659242,10838,10017
10456,32.74974837,-117.1683088,10456,10028
10834,32.74998364,-117.1684576,10834,10028
10452,32.74974541,-117.1701822,10452,10032
11221,32.74995457,-117.1716187,11221,10027
13353,32.74303266,-117.1812868,13353,11401
13356,32.74348402,-117.181207,13356,11401
13351,32.74062888,-117.1840387,13351,11906
99373,32.74153561,-117.1837134,99373,11805
75076,32.74172394,-117.1844679,75076,11627
75077,32.74154196,-117.18429,75077,11844
88879,32.74772807,-117.1093057,88879,10525
60716,32.68689167,-117.0450193,60716,2924
60715,32.68343775,-117.0431682,60715,3295
60713,32.67629776,-117.0400817,60713,3869
60728,32.67609513,-117.0403919,60728,3869
99322,32.70524493,-117.0553599,99322,716
99323,32.70493892,-117.0550808,99323,716
99326,32.69543582,-117.0498323,99326,2089
99327,32.69568693,-117.0496785,99327,2089
60725,32.68647931,-117.0450319,60725,2969
99117,32.68500204,-117.043959,99117,3072
60724,32.68855629,-117.0464449,60724,2781
99110,32.68877767,-117.0462129,99110,2781
99324,32.69668705,-117.0518459,99324,1872
99325,32.69697535,-117.0518908,99325,1872
99106,32.70171572,-117.054541,99106,1240
99107,32.70089511,-117.0547806,99107,1240
60714,32.6798116,-117.0403114,60714,3556
60727,32.67909435,-117.0402952,60727,3606
