Unnamed: 0,from_node,to_node,distance,travel_time,link_type,route_id,route_type
804,10951,11317,0.2348782379999999,28.18538855999999,0,[5],3
805,11317,10951,0.2348782379999999,28.18538855999999,0,[5],3
806,11317,10935,0.1006621019999999,12.07945223999999,0,[5],3
807,10935,11317,0.1006621019999999,12.07945223999999,0,[5],3
808,10935,11304,0.0733217780000002,8.798613360000024,0,[5],3
809,11304,10935,0.0733217780000002,8.798613360000024,0,[5],3
810,11304,10923,0.102526215,12.3031458,0,[5],3
811,10923,11304,0.102526215,12.3031458,0,[5],3
812,10923,10914,0.1112254089999999,13.34704907999999,0,[5],3
813,10914,10923,0.1112254089999999,13.34704907999999,0,[5],3
814,10914,10903,0.07953548800000007,9.544258560000008,0,[5],3
815,10903,10914,0.07953548800000007,9.544258560000008,0,[5],3
816,10903,10897,0.08139960099999986,9.767952119999983,0,[5],3
817,10897,10903,0.08139960099999986,9.767952119999983,0,[5],3
818,10897,11275,0.1006621019999999,12.07945223999999,0,[5],3
819,11275,10897,0.1006621019999999,12.07945223999999,0,[5],3
820,10858,12781,0.1267596839999998,15.21116207999998,0,[5],3
821,12781,10858,0.1267596839999998,15.21116207999998,0,[5],3
822,12781,12782,0.1006621019999999,12.07945223999999,0,"[12, 5]",3
823,12782,12781,0.1006621019999999,12.07945223999999,0,"[12, 5]",3
824,12782,11656,0.1746052510000004,20.95263012000004,0,[5],3
825,11656,12782,0.1746052510000004,20.95263012000004,0,[5],3
844,11687,12078,0.3125496129999998,37.50595355999997,0,[6],3
845,12078,11687,0.3125496129999998,37.50595355999997,0,[6],3
846,12078,11688,0.132352023,15.88224276,0,[6],3
847,11688,12078,0.132352023,15.88224276,0,[6],3
848,11688,10139,0.1311092809999999,15.73311371999999,0,[6],3
849,10139,11688,0.1311092809999999,15.73311371999999,0,[6],3
850,10150,12084,0.1435367009999999,17.22440411999999,0,[6],3
851,12084,10150,0.1435367009999999,17.22440411999999,0,[6],3
852,12475,11296,0.07145766499999999,8.5749198,0,[6],3
853,11296,12475,0.07145766499999999,8.5749198,0,[6],3
854,10894,12469,0.088856053,10.66272636,0,[6],3
855,12469,10894,0.088856053,10.66272636,0,[6],3
856,12469,12814,0.1584496050000001,19.01395260000001,0,[6],3
857,12814,12469,0.1584496050000001,19.01395260000001,0,[6],3
858,12814,12813,0.297015338,35.64184056,0,[6],3
859,12813,12814,0.297015338,35.64184056,0,[6],3
880,99343,12786,0.097555247,11.70662964,0,[7],3
881,12786,99343,0.097555247,11.70662964,0,[7],3
882,12786,13147,0.123652829,14.83833948,0,[7],3
883,13147,12786,0.123652829,14.83833948,0,[7],3
884,13147,12793,0.247927029,29.75124348,0,[7],3
885,12793,13147,0.247927029,29.75124348,0,[7],3
886,12793,12798,0.145400814,17.44809768,0,[7],3
887,12798,12793,0.145400814,17.44809768,0,[7],3
888,12798,12457,0.184547187,22.14566244,0,[7],3
889,12457,12798,0.184547187,22.14566244,0,[7],3
890,12457,12458,0.131109281,15.73311372000001,0,[7],3
891,12458,12457,0.131109281,15.73311372000001,0,[7],3
892,12458,12797,0.2702963849999999,32.43556619999999,0,[7],3
893,12797,12458,0.2702963849999999,32.43556619999999,0,[7],3
894,12797,12795,0.1522358950000001,18.26830740000001,0,[7],3
895,12795,12797,0.1522358950000001,18.26830740000001,0,[7],3
896,12795,12456,0.1659060569999999,19.90872683999999,0,[7],3
897,12456,12795,0.1659060569999999,19.90872683999999,0,[7],3
898,12456,10130,0.137944362,16.55332344,0,[7],3
899,10130,12456,0.137944362,16.55332344,0,[7],3
900,10130,10136,0.09196290800000008,11.03554896000001,0,[7],3
901,10136,10130,0.09196290800000008,11.03554896000001,0,[7],3
902,10136,10523,0.06151572899999985,7.381887479999981,0,[7],3
903,10523,10136,0.06151572899999985,7.381887479999981,0,[7],3
904,10523,10527,0.07207903600000007,8.649484320000008,0,[7],3
905,10527,10523,0.07207903600000007,8.649484320000008,0,[7],3
906,10527,10534,0.07829274599999993,9.395129519999992,0,[7],3
907,10534,10527,0.07829274599999993,9.395129519999992,0,[7],3
908,10534,10151,0.05095242200000018,6.114290640000022,0,[7],3
909,10151,10534,0.05095242200000018,6.114290640000022,0,[7],3
910,10151,10161,0.09755524700000003,11.70662964,0,[7],3
911,10161,10151,0.09755524700000003,11.70662964,0,[7],3
912,10161,10547,0.0845064559999998,10.14077471999998,0,[7],3
913,10547,10161,0.0845064559999998,10.14077471999998,0,[7],3
914,10547,10550,0.08139960100000014,9.767952120000018,0,[7],3
915,10550,10547,0.08139960100000014,9.767952120000018,0,[7],3
916,10550,10560,0.139808475,16.777017,0,[7],3
917,10560,10550,0.139808475,16.777017,0,[7],3
918,10560,60664,0.1199246029999998,14.39095235999997,0,[7],3
919,60664,10560,0.1199246029999998,14.39095235999997,0,[7],3
920,60664,10572,0.08947742400000008,10.73729088000001,0,[7],3
921,10572,60664,0.08947742400000008,10.73729088000001,0,[7],3
922,10572,60665,0.07207903600000035,8.649484320000042,0,[7],3
923,60665,10572,0.07207903600000035,8.649484320000042,0,[7],3
924,60665,10208,0.09009879499999973,10.81185539999997,0,[7],3
925,10208,60665,0.09009879499999973,10.81185539999997,0,[7],3
926,10208,13523,0.122410087,14.68921044000001,0,[7],3
927,13523,10208,0.122410087,14.68921044000001,0,[7],3
928,13523,10599,0.117439119,14.09269428,0,[7],3
929,10599,13523,0.117439119,14.09269428,0,[7],3
930,10599,60666,0.08885605299999988,10.66272635999998,0,[7],3
931,60666,10599,0.08885605299999988,10.66272635999998,0,[7],3
932,60666,10611,0.09817661800000023,11.78119416000003,0,[7],3
933,10611,60666,0.09817661800000023,11.78119416000003,0,[7],3
934,10611,10616,0.06400121299999985,7.680145559999982,0,[7],3
935,10616,10611,0.06400121299999985,7.680145559999982,0,[7],3
936,10616,10621,0.0820209719999998,9.842516639999976,0,[7],3
937,10621,10616,0.0820209719999998,9.842516639999976,0,[7],3
938,10621,10238,0.09444839200000009,11.33380704000001,0,[7],3
939,10238,10621,0.09444839200000009,11.33380704000001,0,[7],3
940,10238,10242,0.1199246030000003,14.39095236000004,0,[7],3
941,10242,10238,0.1199246030000003,14.39095236000004,0,[7],3
942,10242,10633,0.1348375069999998,16.18050083999997,0,[7],3
943,10633,10242,0.1348375069999998,16.18050083999997,0,[7],3
944,10633,10252,0.1006621019999999,12.07945223999999,0,[7],3
945,10252,10633,0.1006621019999999,12.07945223999999,0,[7],3
946,10252,13194,0.09693387599999981,11.63206511999998,0,[7],3
947,13194,10252,0.09693387599999981,11.63206511999998,0,[7],3
948,13194,96024,0.08637056900000015,10.36446828000002,0,[7],3
949,96024,13194,0.08637056900000015,10.36446828000002,0,[7],3
950,96024,10661,0.2597330780000001,31.16796936000001,0,"[852, 7]",3
951,10661,96024,0.2597330780000001,31.16796936000001,0,"[852, 7]",3
952,10661,99093,0.09444839200000009,11.33380704000001,0,"[852, 7]",3
953,99093,10661,0.09444839200000009,11.33380704000001,0,"[852, 7]",3
954,99093,13017,0.07207903599999979,8.649484319999976,0,"[852, 7]",3
955,13017,99093,0.07207903599999979,8.649484319999976,0,"[852, 7]",3
956,13017,99090,0.1398084750000003,16.77701700000004,0,[7],3
957,99090,13017,0.1398084750000003,16.77701700000004,0,[7],3
958,13315,99343,0.103768957,12.45227484,0,[7],3
959,99343,13315,0.103768957,12.45227484,0,[7],3
960,13194,12186,0.08450645600000008,10.14077472000001,0,[7],3
961,12186,13194,0.08450645600000008,10.14077472000001,0,[7],3
962,13524,60648,0.07083629400000001,8.50035528,0,[7],3
963,60648,13524,0.07083629400000001,8.50035528,0,[7],3
964,60648,11336,0.09009879500000001,10.8118554,0,[7],3
965,11336,60648,0.09009879500000001,10.8118554,0,[7],3
966,11336,11331,0.08947742400000001,10.73729088,0,[7],3
967,11331,11336,0.08947742400000001,10.73729088,0,[7],3
968,11331,13501,0.09693387600000002,11.63206512,0,[7],3
969,13501,11331,0.09693387600000002,11.63206512,0,[7],3
970,13501,10943,0.08015685899999993,9.618823079999991,0,[7],3
971,10943,13501,0.08015685899999993,9.618823079999991,0,[7],3
972,10943,11315,0.1429153300000001,17.14983960000001,0,[7],3
973,11315,10943,0.1429153300000001,17.14983960000001,0,[7],3
974,11315,10934,0.06897218099999992,8.276661719999991,0,[7],3
975,10934,11315,0.06897218099999992,8.276661719999991,0,[7],3
976,10934,11301,0.06959355200000006,8.351226240000008,0,[7],3
977,11301,10934,0.06959355200000006,8.351226240000008,0,[7],3
978,11301,11298,0.08699193999999993,10.43903279999999,0,[7],3
979,11298,11301,0.08699193999999993,10.43903279999999,0,[7],3
980,11298,10915,0.06710806800000006,8.052968160000008,0,[7],3
981,10915,11298,0.06710806800000006,8.052968160000008,0,[7],3
982,10915,10909,0.09258427900000002,11.11011348,0,[7],3
983,10909,10915,0.09258427900000002,11.11011348,0,[7],3
984,10909,10899,0.08077822999999994,9.693387599999992,0,[7],3
985,10899,10909,0.08077822999999994,9.693387599999992,0,[7],3
986,10899,10892,0.09755524700000003,11.70662964,0,[7],3
987,10892,10899,0.09755524700000003,11.70662964,0,[7],3
988,10892,10885,0.08077823000000008,9.693387600000008,0,[7],3
989,10885,10892,0.08077823000000008,9.693387600000008,0,[7],3
990,10885,12066,0.16777017,20.1324204,0,[7],3
991,12066,10885,0.16777017,20.1324204,0,[7],3
992,12066,12062,0.1839258159999999,22.07109791999999,0,[7],3
993,12062,12066,0.1839258159999999,22.07109791999999,0,[7],3
994,12062,11666,0.15534275,18.64113,0,[7],3
995,11666,12062,0.15534275,18.64113,0,[7],3
996,11666,12068,0.2541407390000002,30.49688868000002,0,[7],3
997,12068,11666,0.2541407390000002,30.49688868000002,0,[7],3
998,12068,12067,0.11806049,14.1672588,0,[7],3
999,12067,12068,0.11806049,14.1672588,0,[7],3
1000,12067,12064,0.2460629159999999,29.52754991999999,0,[7],3
1001,12064,12067,0.2460629159999999,29.52754991999999,0,[7],3
1002,12064,12060,0.113089522,13.57074264,0,[7],3
1003,12060,12064,0.113089522,13.57074264,0,[7],3
1004,12060,13137,0.2373637220000001,28.48364664000001,0,[7],3
1005,13137,12060,0.2373637220000001,28.48364664000001,0,[7],3
1006,13137,12053,0.09569113399999994,11.48293607999999,0,[7],3
1007,12053,13137,0.09569113399999994,11.48293607999999,0,[7],3
1008,12053,91107,0.09755524700000003,11.70662964,0,[7],3
1009,91107,12053,0.09755524700000003,11.70662964,0,[7],3
1010,91107,13311,0.140429846,16.85158152,0,[7],3
1011,13311,91107,0.140429846,16.85158152,0,[7],3
1012,99090,11413,0.187654042,22.51848504,0,[7],3
1013,11413,99090,0.187654042,22.51848504,0,[7],3
1014,11413,13112,0.134837507,16.18050084,0,"[852, 7]",3
1015,13112,11413,0.134837507,16.18050084,0,"[852, 7]",3
1016,13112,11403,0.113089522,13.57074264,0,"[852, 7]",3
1017,11403,13112,0.113089522,13.57074264,0,"[852, 7]",3
1018,11403,11398,0.083263714,9.99164568,0,"[852, 7]",3
1019,11398,11403,0.083263714,9.99164568,0,"[852, 7]",3
1020,11398,11021,0.135458878,16.25506536,0,"[852, 7]",3
1021,11021,11398,0.135458878,16.25506536,0,"[852, 7]",3
1022,11021,11017,0.109982667,13.19792004,0,"[852, 7]",3
1023,11017,11021,0.109982667,13.19792004,0,"[852, 7]",3
1024,11017,11014,0.070214923,8.42579076,0,"[852, 7]",3
1025,11014,11017,0.070214923,8.42579076,0,"[852, 7]",3
1026,11014,11380,0.164041944,19.68503328,0,[7],3
1027,11380,11014,0.164041944,19.68503328,0,[7],3
1028,11380,11005,0.077671375,9.320565,0,[7],3
1029,11005,11380,0.077671375,9.320565,0,[7],3
1030,11005,10999,0.118681861,14.24182332000001,0,[7],3
1031,10999,11005,0.118681861,14.24182332000001,0,[7],3
1032,10999,10994,0.1161963769999999,13.94356523999999,0,"[965, 7]",3
1033,10994,10999,0.1161963769999999,13.94356523999999,0,"[965, 7]",3
1034,10994,10992,0.072700407,8.724048839999998,0,"[965, 7]",3
1035,10992,10994,0.072700407,8.724048839999998,0,"[965, 7]",3
1036,10992,10989,0.07394314900000014,8.873177880000016,0,"[965, 7]",3
1037,10989,10992,0.07394314900000014,8.873177880000016,0,"[965, 7]",3
1038,10989,10970,0.11806049,14.1672588,0,"[965, 7]",3
1039,10970,10989,0.11806049,14.1672588,0,"[965, 7]",3
1040,10970,10978,0.06462258400000005,7.754710080000007,0,"[965, 7]",3
1041,10978,10970,0.06462258400000005,7.754710080000007,0,"[965, 7]",3
1042,10978,13524,0.1242741999999998,14.91290399999998,0,"[965, 7]",3
1043,13524,10978,0.1242741999999998,14.91290399999998,0,"[965, 7]",3
1224,13351,13353,0.1472649270000001,17.67179124000001,0,[10],3
1225,13353,13351,0.1472649270000001,17.67179124000001,0,[10],3
1226,13353,10452,0.5269226079999999,63.23071295999999,0,[10],3
1227,10452,13353,0.5269226079999999,63.23071295999999,0,[10],3
1228,10452,10456,0.0683508100000002,8.202097200000026,0,[10],3
1229,10456,10452,0.0683508100000002,8.202097200000026,0,[10],3
1230,10456,10088,0.07207903599999979,8.649484319999976,0,[10],3
1231,10088,10456,0.07207903599999979,8.649484319999976,0,[10],3
1232,10088,10098,0.257868965,30.9442758,0,[10],3
1233,10098,10088,0.257868965,30.9442758,0,[10],3
1234,10098,10106,0.185168558,22.22022696000001,0,"[10, 11]",3
1235,10106,10098,0.185168558,22.22022696000001,0,"[10, 11]",3
1236,10111,13354,0.2547621100000001,30.57145320000001,0,[10],3
1237,13354,10111,0.2547621100000001,30.57145320000001,0,[10],3
1238,13354,10523,0.2945298540000001,35.34358248000002,0,[10],3
1239,10523,13354,0.2945298540000001,35.34358248000002,0,[10],3
1240,10523,10161,0.2982580799999997,35.79096959999996,0,"[10, 7]",3
1241,10161,10523,0.2982580799999997,35.79096959999996,0,"[10, 7]",3
1242,10161,10550,0.1665274280000004,19.98329136000005,0,"[10, 7]",3
1243,10550,10161,0.1665274280000004,19.98329136000005,0,"[10, 7]",3
1244,10550,60664,0.2597330779999996,31.16796935999994,0,"[10, 7]",3
1245,60664,10550,0.2597330779999996,31.16796935999994,0,"[10, 7]",3
1246,60664,13523,0.3740653420000002,44.88784104000003,0,"[10, 7]",3
1247,13523,60664,0.3740653420000002,44.88784104000003,0,"[10, 7]",3
1248,13523,10611,0.3044717900000001,36.53661480000002,0,"[10, 7]",3
1249,10611,13523,0.3044717900000001,36.53661480000002,0,"[10, 7]",3
1250,10611,10238,0.2404705769999997,28.85646923999997,0,"[10, 7]",3
1251,10238,10611,0.2404705769999997,28.85646923999997,0,"[10, 7]",3
1252,10238,10252,0.355424212,42.65090544,0,"[10, 7]",3
1253,10252,10238,0.355424212,42.65090544,0,"[10, 7]",3
1254,10252,96024,0.183304445,21.99653339999999,0,"[10, 7]",3
1255,96024,10252,0.183304445,21.99653339999999,0,"[10, 7]",3
1256,96024,13017,0.426260506,51.15126072,0,"[10, 852, 7]",3
1257,13017,96024,0.426260506,51.15126072,0,"[10, 852, 7]",3
1258,13017,88938,0.08699194000000035,10.43903280000004,0,[10],3
1259,88938,13017,0.08699194000000035,10.43903280000004,0,[10],3
1260,60664,99481,0.3504532440000001,42.05438928,0,[10],3
1261,99481,60664,0.3504532440000001,42.05438928,0,[10],3
1262,99481,13524,0.3181419520000003,38.17703424000003,0,[10],3
1263,13524,99481,0.3181419520000003,38.17703424000003,0,[10],3
1264,88938,11413,0.240470577,28.85646924000001,0,[10],3
1265,11413,88938,0.240470577,28.85646924000001,0,[10],3
1266,11413,11021,0.466649621,55.99795451999999,0,"[10, 852, 7]",3
1267,11021,11413,0.466649621,55.99795451999999,0,"[10, 852, 7]",3
1268,11021,11014,0.1808189610000001,21.69827532000001,0,"[10, 852, 7]",3
1269,11014,11021,0.1808189610000001,21.69827532000001,0,"[10, 852, 7]",3
1270,11014,10999,0.3603951799999999,43.24742159999999,0,"[10, 7]",3
1271,10999,11014,0.3603951799999999,43.24742159999999,0,"[10, 7]",3
1272,10999,10989,0.262839933,31.54079196,0,"[10, 965, 7]",3
1273,10989,10999,0.262839933,31.54079196,0,"[10, 965, 7]",3
1274,10989,13524,0.3069572740000001,36.83487288000001,0,"[10, 965, 7]",3
1275,13524,10989,0.3069572740000001,36.83487288000001,0,"[10, 965, 7]",3
1276,13524,13501,0.3473463889999998,41.68156667999998,0,"[10, 7]",3
1277,13501,13524,0.3473463889999998,41.68156667999998,0,"[10, 7]",3
1278,13501,10934,0.2914229990000002,34.97075988000002,0,"[10, 7]",3
1279,10934,13501,0.2914229990000002,34.97075988000002,0,"[10, 7]",3
1280,10934,11298,0.1565854920000001,18.79025904000001,0,"[10, 7]",3
1281,11298,10934,0.1565854920000001,18.79025904000001,0,"[10, 7]",3
1282,11298,10892,0.338647195,40.63766339999999,0,"[10, 7]",3
1283,10892,11298,0.338647195,40.63766339999999,0,"[10, 7]",3
1284,10892,13355,0.2622185619999998,31.46622743999998,0,[10],3
1285,13355,10892,0.2622185619999998,31.46622743999998,0,[10],3
1286,13355,11254,0.2410919479999999,28.93103375999999,0,[10],3
1287,11254,13355,0.2410919479999999,28.93103375999999,0,[10],3
1288,10852,11245,0.1373229910000001,16.47875892000001,0,"[10, 11]",3
1289,11245,10852,0.1373229910000001,16.47875892000001,0,"[10, 11]",3
1290,11245,11243,0.1118467800000004,13.42161360000005,0,[10],3
1291,11243,11245,0.1118467800000004,13.42161360000005,0,[10],3
1292,11243,10838,0.1714983959999999,20.57980751999999,0,[10],3
1293,10838,11243,0.1714983959999999,20.57980751999999,0,[10],3
1294,10838,10834,0.0919629079999998,11.03554895999998,0,[10],3
1295,10834,10838,0.0919629079999998,11.03554895999998,0,[10],3
1296,10834,11221,0.1143322640000001,13.71987168000001,0,[10],3
1297,11221,10834,0.1143322640000001,13.71987168000001,0,[10],3
1298,11221,13356,0.459193169,55.10318028,0,[10],3
1299,13356,11221,0.459193169,55.10318028,0,[10],3
1300,13356,99373,0.1242742000000001,14.91290400000001,0,[10],3
1301,99373,13356,0.1242742000000001,14.91290400000001,0,[10],3
1302,99373,12377,0.06959355200000006,8.351226240000008,0,[10],3
1303,12377,99373,0.06959355200000006,8.351226240000008,0,[10],3
1310,99118,60546,0.040389115,4.846693800000001,0,[11],3
1311,60546,99118,0.040389115,4.846693800000001,0,[11],3
1312,60546,12411,0.118681861,14.24182332,0,[11],3
1313,12411,60546,0.118681861,14.24182332,0,[11],3
1314,12411,12753,0.200081462,24.00977543999999,0,[11],3
1315,12753,12411,0.200081462,24.00977543999999,0,[11],3
1316,12753,12415,0.070214923,8.42579076,0,[11],3
1317,12415,12753,0.070214923,8.42579076,0,[11],3
1318,12415,12756,0.106875812,12.82509744,0,[11],3
1319,12756,12415,0.106875812,12.82509744,0,[11],3
1320,12756,12757,0.134216136,16.10593632,0,[11],3
1321,12757,12756,0.134216136,16.10593632,0,[11],3
1322,12757,12417,0.07456452000000006,8.947742400000008,0,[11],3
1323,12417,12757,0.07456452000000006,8.947742400000008,0,[11],3
1324,12417,12416,0.135458878,16.25506536,0,[11],3
1325,12416,12417,0.135458878,16.25506536,0,[11],3
1326,12416,12412,0.088856053,10.66272636,0,[11],3
1327,12412,12416,0.088856053,10.66272636,0,[11],3
1328,12412,12414,0.09009879500000001,10.8118554,0,[11],3
1329,12414,12412,0.09009879500000001,10.8118554,0,[11],3
1330,12414,12758,0.06151572899999998,7.381887479999998,0,[11],3
1331,12758,12414,0.06151572899999998,7.381887479999998,0,[11],3
1332,12758,12759,0.06524395499999999,7.829274599999999,0,[11],3
1333,12759,12758,0.06524395499999999,7.829274599999999,0,[11],3
1334,12759,12418,0.1578282339999999,18.93938807999999,0,[11],3
1335,12418,12759,0.1578282339999999,18.93938807999999,0,[11],3
1336,12418,10092,0.08077823000000021,9.693387600000026,0,[11],3
1337,10092,12418,0.08077823000000021,9.693387600000026,0,[11],3
1338,10092,10098,0.085127827,10.21533924,0,[11],3
1339,10098,10092,0.085127827,10.21533924,0,[11],3
1340,10098,13391,0.110604038,13.27248456,0,[11],3
1341,13391,10098,0.110604038,13.27248456,0,[11],3
1342,12454,12800,0.080156859,9.618823079999999,0,[11],3
1343,12800,12454,0.080156859,9.618823079999999,0,[11],3
1344,12800,12801,0.077671375,9.320565,0,[11],3
1345,12801,12800,0.077671375,9.320565,0,[11],3
1346,12801,12455,0.05654476100000012,6.785371320000014,0,[11],3
1347,12455,12801,0.05654476100000012,6.785371320000014,0,[11],3
1348,12455,12802,0.1000407309999997,12.00488771999997,0,[11],3
1349,12802,12455,0.1000407309999997,12.00488771999997,0,[11],3
1350,12802,10507,0.1534786370000005,18.41743644000006,0,[11],3
1351,10507,12802,0.1534786370000005,18.41743644000006,0,[11],3
1352,10507,10518,0.1367016199999999,16.40419439999998,0,[11],3
1353,10518,10507,0.1367016199999999,16.40419439999998,0,[11],3
1354,10518,10140,0.07642863300000013,9.171435960000016,0,[11],3
1355,10140,10518,0.07642863300000013,9.171435960000016,0,[11],3
1356,10140,10540,0.1491290399999996,17.89548479999995,0,[11],3
1357,10540,10140,0.1491290399999996,17.89548479999995,0,[11],3
1358,10540,10160,0.1161963770000002,13.94356524000002,0,[11],3
1359,10160,10540,0.1161963770000002,13.94356524000002,0,[11],3
1360,10160,10169,0.07207903599999979,8.649484319999976,0,[11],3
1361,10169,10160,0.07207903599999979,8.649484319999976,0,[11],3
1362,10169,10549,0.06648669700000012,7.978403640000014,0,[11],3
1363,10549,10169,0.06648669700000012,7.978403640000014,0,[11],3
1364,10549,10554,0.06897218100000041,8.27666172000005,0,[11],3
1365,10554,10549,0.06897218100000041,8.27666172000005,0,[11],3
1366,10554,10188,0.06213709999999978,7.456451999999973,0,[11],3
1367,10188,10554,0.06213709999999978,7.456451999999973,0,[11],3
1368,10188,10564,0.1000407309999997,12.00488771999997,0,[11],3
1369,10564,10188,0.1000407309999997,12.00488771999997,0,[11],3
1370,10564,10198,0.1019048440000004,12.22858128000004,0,[11],3
1371,10198,10564,0.1019048440000004,12.22858128000004,0,[11],3
1372,10198,10577,0.1292451679999996,15.50942015999995,0,[11],3
1373,10577,10198,0.1292451679999996,15.50942015999995,0,[11],3
1374,10577,10581,0.1081185540000002,12.97422648000003,0,[11],3
1375,10581,10577,0.1081185540000002,12.97422648000003,0,[11],3
1376,10581,10594,0.1398084749999998,16.77701699999997,0,[11],3
1377,10594,10581,0.1398084749999998,16.77701699999997,0,[11],3
1378,10594,10224,0.09693387600000036,11.63206512000004,0,[11],3
1379,10224,10594,0.09693387600000036,11.63206512000004,0,[11],3
1380,10224,12872,0.5623407550000001,67.48089060000001,0,[11],3
1381,12872,10224,0.5623407550000001,67.48089060000001,0,[11],3
1382,12872,10634,0.6325556779999993,75.90668135999992,0,[11],3
1383,10634,12872,0.6325556779999993,75.90668135999992,0,[11],3
1384,10634,10258,0.2100233980000006,25.20280776000007,0,"[11, 955]",3
1385,10258,10634,0.2100233980000006,25.20280776000007,0,"[11, 955]",3
1386,10258,10654,0.1410512170000002,16.92614604000002,0,"[11, 955]",3
1387,10654,10258,0.1410512170000002,16.92614604000002,0,"[11, 955]",3
1388,10654,13158,0.1565854919999993,18.79025903999992,0,"[11, 955]",3
1389,13158,10654,0.1565854919999993,18.79025903999992,0,"[11, 955]",3
1390,13158,99094,0.1516145239999999,18.19374287999998,0,[11],3
1391,99094,13158,0.1516145239999999,18.19374287999998,0,[11],3
1392,10581,10634,1.852928322,222.35139864,0,[11],3
1393,10634,10581,1.852928322,222.35139864,0,[11],3
1394,11342,11335,0.115575006,13.86900072,0,[11],3
1395,11335,11342,0.115575006,13.86900072,0,[11],3
1396,11335,11327,0.114332264,13.71987168,0,[11],3
1397,11327,11335,0.114332264,13.71987168,0,[11],3
1398,11327,10947,0.06151572899999998,7.381887479999998,0,[11],3
1399,10947,11327,0.06151572899999998,7.381887479999998,0,[11],3
1400,10947,10939,0.123652829,14.83833948000001,0,[11],3
1401,10939,10947,0.123652829,14.83833948000001,0,[11],3
1402,10939,10937,0.075807262,9.09687144,0,[11],3
1403,10937,10939,0.075807262,9.09687144,0,[11],3
1404,10937,10933,0.05778750299999998,6.934500359999998,0,[11],3
1405,10933,10937,0.05778750299999998,6.934500359999998,0,[11],3
1406,10933,11297,0.15534275,18.64113,0,[11],3
1407,11297,10933,0.15534275,18.64113,0,[11],3
1408,11297,11291,0.08574919799999994,10.28990375999999,0,[11],3
1409,11291,11297,0.08574919799999994,10.28990375999999,0,[11],3
1410,11291,10900,0.1435367010000001,17.22440412000001,0,[11],3
1411,10900,11291,0.1435367010000001,17.22440412000001,0,[11],3
1412,10900,11271,0.121167345,14.54008140000001,0,[11],3
1413,11271,10900,0.121167345,14.54008140000001,0,[11],3
1414,11271,11266,0.139187104,16.70245247999999,0,[11],3
1415,11266,11271,0.139187104,16.70245247999999,0,[11],3
1416,11266,11673,0.1379443619999998,16.55332343999998,0,[11],3
1417,11673,11266,0.1379443619999998,16.55332343999998,0,[11],3
1418,11673,11672,0.08139960100000014,9.767952120000018,0,[11],3
1419,11672,11673,0.08139960100000014,9.767952120000018,0,[11],3
1420,11672,12065,0.1006621019999999,12.07945223999999,0,[11],3
1421,12065,11672,0.1006621019999999,12.07945223999999,0,[11],3
1422,12065,11671,0.1311092809999999,15.73311371999999,0,[11],3
1423,11671,12065,0.1311092809999999,15.73311371999999,0,[11],3
1424,10847,11245,0.06772943899999999,8.127532679999998,0,[11],3
1425,11245,10847,0.06772943899999999,8.127532679999998,0,[11],3
1426,11245,11240,0.06959355200000006,8.351226240000008,0,[11],3
1427,11240,11245,0.06959355200000006,8.351226240000008,0,[11],3
1428,11240,12018,0.1360802489999999,16.32962987999999,0,[11],3
1429,12018,11240,0.1360802489999999,16.32962987999999,0,[11],3
1430,12018,11637,0.1441580720000001,17.29896864000002,0,[11],3
1431,11637,12018,0.1441580720000001,17.29896864000002,0,[11],3
1432,11637,12017,0.1012834730000002,12.15401676000002,0,[11],3
1433,12017,11637,0.1012834730000002,12.15401676000002,0,[11],3
1434,12017,12013,0.07021492299999972,8.425790759999966,0,[11],3
1435,12013,12017,0.07021492299999972,8.425790759999966,0,[11],3
1436,12013,12015,0.08388508499999987,10.06621019999998,0,[11],3
1437,12015,12013,0.08388508499999987,10.06621019999998,0,[11],3
1438,12015,12016,0.1870326710000001,22.44392052000001,0,[11],3
1439,12016,12015,0.1870326710000001,22.44392052000001,0,[11],3
1440,12016,12014,0.08947742400000008,10.73729088000001,0,[11],3
1441,12014,12016,0.08947742400000008,10.73729088000001,0,[11],3
1442,12014,11636,0.0733217780000002,8.798613360000024,0,[11],3
1443,11636,12014,0.0733217780000002,8.798613360000024,0,[11],3
1444,11636,12019,0.1230314579999997,14.76377495999996,0,[11],3
1445,12019,11636,0.1230314579999997,14.76377495999996,0,[11],3
1446,12019,11641,0.08885605299999988,10.66272635999998,0,[11],3
1447,11641,12019,0.08885605299999988,10.66272635999998,0,[11],3
1448,11641,12020,0.06089435800000047,7.307322960000056,0,[11],3
1449,12020,11641,0.06089435800000047,7.307322960000056,0,[11],3
1450,12020,11640,0.1186818609999999,14.24182331999999,0,[11],3
1451,11640,12020,0.1186818609999999,14.24182331999999,0,[11],3
1452,11640,11639,0.03976774400000004,4.772129280000004,0,[11],3
1453,11639,11640,0.03976774400000004,4.772129280000004,0,[11],3
1454,11639,12012,0.1721197670000001,20.65437204000001,0,[11],3
1455,12012,11639,0.1721197670000001,20.65437204000001,0,[11],3
1456,12012,99039,0.077671375,9.320565,0,[11],3
1457,99039,12012,0.077671375,9.320565,0,[11],3
1458,99039,96010,0.0919629079999998,11.03554895999998,0,[11],3
1459,96010,99039,0.0919629079999998,11.03554895999998,0,[11],3
1460,96010,99118,0.2243149309999999,26.91779171999998,0,[11],3
1461,99118,96010,0.2243149309999999,26.91779171999998,0,[11],3
