from_node,to_node,distance,travel_time,source_edge_id
3140,3112,47.80698366,5.347058838,44788
3112,3140,47.80698366,5.347058838,44788
4177,4184,47.8079553,3.055524293,2846
4184,4177,47.8079553,3.055524293,2846
8247,8147,47.81748904,5.348233832,5432
8147,8247,47.81748904,5.348233832,5432
9617,9564,47.83029751,5.349666418,51198
9564,9617,47.83029751,5.349666418,51198
1295,1353,47.84583377,5.351404099,43023
1353,1295,47.84583377,5.351404099,43023
10625,5819,47.84839131,5.351690151,215193
5819,10625,47.84839131,5.351690151,215193
9302,9256,47.84874625,5.351729851,43561
9256,9302,47.84874625,5.351729851,43561
10404,10405,47.8536,4.281818182,35651
10405,10404,47.8536,4.281818182,35651
10424,10300,47.85456875,5.352381079,57937
10300,10424,47.85456875,5.352381079,57937
7258,7192,47.85457069,5.352381296,4142
7192,7258,47.85457069,5.352381296,4142
14347,14271,47.85457069,3.058503598,28043
14271,14347,47.85457069,3.058503598,28043
10554,10452,47.8545707,5.352381297,55045
10452,10554,47.8545707,5.352381297,55045
8146,8149,47.85457092,10.70476264,128051
8149,8146,47.85457092,10.70476264,128051
11813,11817,47.85457263,5.352381513,51191
11817,11813,47.85457263,5.352381513,51191
4535,4522,47.85574678,5.352512838,3486
4522,4535,47.85574678,5.352512838,3486
8574,8576,47.85748265,3.058689708,45379
8576,8574,47.85748265,3.058689708,45379
10766,10765,47.85748265,5.352706989,60164
10765,10766,47.85748265,5.352706989,60164
8199,8201,47.85748265,5.352706989,47134
8201,8199,47.85748265,5.352706989,47134
10385,10386,47.85748265,4.282165591,35626
10386,10385,47.85748265,4.282165591,35626
7831,7833,47.85748266,5.35270699,43959
7833,7831,47.85748266,5.35270699,43959
7227,7229,47.85748282,10.70541402,127811
7229,7227,47.85748282,10.70541402,127811
1554,1556,47.85748653,5.352707423,60338
1556,1554,47.85748653,5.352707423,60338
923,988,47.85807196,5.352772902,4892
988,923,47.85807196,5.352772902,4892
1634,1596,47.85847127,5.352817563,13793
1596,1634,47.85847127,5.352817563,13793
9502,9508,47.86203076,4.282572545,50647
9508,9502,47.86203076,4.282572545,50647
9853,9855,47.86233551,10.70649953,53377
9855,9853,47.86233551,10.70649953,53377
7815,7818,47.86233551,5.353249766,43957
7818,7815,47.86233551,5.353249766,43957
9167,9094,47.86233551,5.353249766,6082
9094,9167,47.86233551,5.353249766,6082
7230,7232,47.86233556,10.70649954,121555
7232,7230,47.86233556,10.70649954,121555
12187,12147,47.86573937,5.353630477,5583
12147,12187,47.86573937,5.353630477,5583
8703,8659,47.86888027,5.353981777,55156
8659,8703,47.86888027,5.353981777,55156
10626,10492,47.86912869,3.059434035,5644
10492,10626,47.86912869,3.059434035,5644
3552,3583,47.90404984,5.357915381,81400
3583,3552,47.90404984,5.357915381,81400
3507,3496,47.90404984,5.357915381,1788
3496,3507,47.90404984,5.357915381,1788
10852,10797,47.9063834,5.358176382,23427
10797,10852,47.9063834,5.358176382,23427
13502,13489,47.90695879,5.358240738,39613
13489,13502,47.90695879,5.358240738,39613
11832,11844,47.90848473,5.358411409,138035
11844,11832,47.90848473,5.358411409,138035
4026,4035,47.9117155,10.71754552,2473
4035,4026,47.9117155,10.71754552,2473
3236,3225,47.91180664,5.358782954,417
3225,3236,47.91180664,5.358782954,417
4186,4181,47.91180664,5.358782954,3029
4181,4186,47.91180664,5.358782954,3029
3171,3209,47.91180664,5.358782954,54148
3209,3171,47.91180664,5.358782954,54148
12154,12185,47.916654,10.71865023,104500
12185,12154,47.916654,10.71865023,104500
6823,6794,47.94211761,10.72434628,19273
6794,6823,47.94211761,10.72434628,19273
13534,10832,47.95548803,5.363668579,184836
10832,13534,47.95548803,5.363668579,184836
13921,13854,47.98169694,5.366599962,117552
13854,13921,47.98169694,5.366599962,117552
5352,5335,48.00479046,5.965758777,102640
5335,5352,48.00479046,5.965758777,102640
13390,13347,48.00529751,5.369239611,63298
13347,13390,48.00529751,5.369239611,63298
12251,15045,48.00566585,5.369280808,224406
15045,12251,48.00566585,5.369280808,224406
1787,1730,48.02087054,5.370981404,194821
1730,1787,48.02087054,5.370981404,194821
9847,9851,48.02531643,5.371478663,53372
9851,9847,48.02531643,5.371478663,53372
13603,3448,48.0279287,7.162361117,150228
3448,13603,48.0279287,7.162361117,150228
13971,13890,48.04438804,5.373611762,66300
13890,13971,48.04438804,5.373611762,66300
6658,6638,48.05113244,3.071066344,7616
6638,6658,48.05113244,3.071066344,7616
5110,1093,48.05192281,5.374454502,193289
1093,5110,48.05192281,5.374454502,193289
15228,15274,48.07151149,1.792215144,116421
15274,15228,48.07151149,1.792215144,116421
14425,9991,48.08040625,7.170187045,224503
9991,14425,48.08040625,7.170187045,224503
13241,13237,48.08345651,10.75596289,231505
13237,13241,48.08345651,10.75596289,231505
11141,11147,48.08466467,3.073209471,37290
11147,11141,48.08466467,3.073209471,37290
1249,1241,48.08710219,5.378389204,38748
1241,1249,48.08710219,5.378389204,38748
11081,11017,48.12564022,5.382699559,64163
11017,11081,48.12564022,5.382699559,64163
402,376,48.13065598,5.383260556,8144
376,402,48.13065598,5.383260556,8144
13383,13335,48.13203037,5.383414277,52509
13335,13383,48.13203037,5.383414277,52509
7225,7227,48.14590937,10.7699332,127813
7227,7225,48.14590937,10.7699332,127813
10269,15660,48.14818605,4.308176991,215240
15660,10269,48.14818605,4.308176991,215240
1383,6393,48.14945687,10.77072675,194758
6393,1383,48.14945687,10.77072675,194758
8528,8532,48.15001545,3.077386201,45385
8532,8528,48.15001545,3.077386201,45385
6024,5958,48.15868867,3.077940527,10465
5958,6024,48.15868867,3.077940527,10465
10969,10966,48.15899991,5.386430735,205492
10966,10969,48.15899991,5.386430735,205492
3833,3815,48.15936455,5.386471518,7043
3815,3833,48.15936455,5.386471518,7043
12679,12544,48.15936455,10.77294304,117888
12544,12679,48.15936455,10.77294304,117888
11002,11004,48.15936455,5.386471518,41610
11004,11002,48.15936455,5.386471518,41610
1272,1329,48.15936455,5.386471518,4818
1329,1272,48.15936455,5.386471518,4818
7423,7424,48.15967127,10.77301165,128056
7424,7423,48.15967127,10.77301165,128056
12479,12480,48.16225807,3.078168657,52629
12480,12479,48.16225807,3.078168657,52629
585,641,48.16225807,5.38679515,28167
641,585,48.16225807,5.38679515,28167
7040,7041,48.16225807,5.38679515,7101
7041,7040,48.16225807,5.38679515,7101
10791,10703,48.16225807,5.38679515,57934
10703,10791,48.16225807,5.38679515,57934
7837,7839,48.16225807,5.38679515,43979
7839,7837,48.16225807,5.38679515,43979
8149,8153,48.16225807,10.7735903,121762
8153,8149,48.16225807,10.7735903,121762
9512,9513,48.16225807,4.30943612,50655
9513,9512,48.16225807,4.30943612,50655
8092,8097,48.16225807,10.7735903,44822
8097,8092,48.16225807,10.7735903,44822
7787,7790,48.16225807,5.38679515,43921
7790,7787,48.16225807,5.38679515,43921
1325,1326,48.16647074,5.387266323,49944
1326,1325,48.16647074,5.387266323,49944
7833,7835,48.16708023,5.387334493,43954
7835,7833,48.16708023,5.387334493,43954
8699,8646,48.16708023,5.387334493,5725
8646,8699,48.16708023,5.387334493,5725
7399,7400,48.16708023,10.77466899,128102
7400,7399,48.16708023,10.77466899,128102
7061,7066,48.16708023,5.387334493,7099
7066,7061,48.16708023,5.387334493,7099
