node_index,is_stop_only,pos_x,pos_y,actual_nodes
10155,False,6325806.999,1840045.0,97779
10156,False,6303309.0,1840023.0,97783
10157,False,6322832.0,1840023.0,97784
10158,False,6305030.0,1840018.0,97785
10159,False,6326390.0,1840012.0,97787
10160,False,6304821.0,1840006.0,97791
10161,False,6325419.0,1840005.0,97792
10162,False,6325605.572,1840002.088,97793
10163,False,6324912.464,1839990.397,97794
10164,False,6324901.0,1839987.0,97795
10165,False,6315783.0,1839983.0,97798
10166,False,6325833.0,1839982.0,97799
10167,False,6268245.0,1856857.0,84567
10168,False,6299742.0,1839979.0,97801
10169,False,6300343.0,1839977.0,97802
10170,False,6302907.001,1839968.0,97805
10171,False,6306694.0,1839965.0,97807
10172,False,6300869.0,1839964.0,97808
10173,False,6303014.0,1839962.0,97809
10174,True,6285837.0,1839956.0,97810
10175,False,6302185.0,1839952.0,97812
10176,False,6322571.0,1839949.0,97813
10177,False,6302415.0,1839947.0,97815
10178,False,6307658.0,1839939.0,97818
10179,False,6302718.0,1839936.0,97820
10180,False,6324007.0,1839936.0,97821
10181,False,6300251.0,1839935.0,97822
10182,False,6315959.0,1839934.0,97823
10183,False,6316286.0,1839932.0,97824
10184,False,6305307.0,1839929.0,97825
10185,False,6302608.0,1839920.0,97826
10186,False,6313565.001,1839916.0,97828
10187,False,6326151.0,1839913.0,97829
10188,False,6285588.701,1839903.957,97831
10189,False,6285525.103,1839903.956,97832
10190,False,6323722.0,1839903.0,97833
10191,False,6277866.555,1839986.273,97834
10192,False,6278351.0,1839902.0,97835
10193,False,6319460.0,1839902.0,97836
10194,False,6278647.37,1839896.979,97838
10195,False,6320520.0,1839895.0,97840
10196,False,6279479.0,1839889.0,97841
10197,False,6306091.0,1839889.0,97842
10198,False,6279751.0,1839886.0,97844
10199,False,6280030.0,1839882.999,97845
10200,False,6293363.0,1839881.0,97846
10201,False,6280311.0,1839878.0,97847
10202,False,6280593.0,1839877.0,97849
10203,False,6281995.0,1839877.0,97850
10204,False,6280873.0,1839876.0,97851
10205,False,6281153.0,1839876.0,97852
10206,False,6281433.001,1839876.0,97853
10207,False,6293095.0,1839876.0,97854
10208,False,6307432.0,1839876.0,97855
10209,False,6278929.0,1839875.0,97857
10210,False,6281714.999,1839875.0,97858
10211,False,6282272.0,1839875.0,97859
10212,False,6282554.0,1839875.0,97860
10213,False,6282835.0,1839874.0,97861
10214,False,6283116.0,1839874.0,97862
10215,False,6283957.0,1839874.0,97863
10216,False,6315806.746,1839886.756,97864
10217,False,6284237.0,1839872.0,97865
10218,False,6283397.0,1839871.0,97866
10219,False,6283676.44,1839870.483,97867
10220,False,6303258.0,1839867.0,97869
10221,False,6284717.0,1839862.0,97870
10222,False,6284995.001,1839862.0,97871
10223,False,6288030.008,1839861.942,97872
10224,False,6288470.843,1839862.2,97873
10225,False,6285274.001,1839860.0,97874
10226,False,6287829.72,1839862.353,97875
10227,False,6285524.999,1839858.0,97876
10228,False,6285555.0,1839858.0,97877
10229,False,6285588.0,1839858.0,97878
10230,False,6287148.0,1839858.0,97879
10231,False,6289130.0,1839858.0,97880
10232,False,6290353.0,1839857.0,97881
10233,False,6289796.05,1839856.997,97882
10234,False,6285838.0,1839856.0,97883
10235,False,6290631.0,1839856.0,97884
10236,False,6286119.0,1839855.0,97887
10237,False,6286397.0,1839855.0,97888
10238,False,6286677.0,1839851.0,97889
10239,False,6290913.001,1839851.0,97890
10240,False,6291773.0,1839850.0,97891
10241,False,6292434.999,1839850.0,97892
10242,False,6293815.0,1839849.001,97893
10243,False,6323462.0,1839844.0,97894
10244,False,6324277.0,1839843.0,97896
10245,False,6294037.385,1839837.622,97897
10246,False,6279310.0,1839836.0,97898
10247,False,6315834.0,1839832.0,97899
10248,False,6319316.0,1839830.0,97900
10249,False,6294363.0,1839819.0,97902
10250,False,6294396.0,1839816.0,97904
10251,False,6302907.001,1839815.0,97905
10252,False,6294426.0,1839814.0,97906
10253,False,6315799.0,1839811.0,97907
10254,False,6325904.0,1839810.0,97908
10255,False,6322030.0,1839800.0,97911
10256,False,6318456.0,1839795.0,97913
10257,False,6318698.0,1839795.0,97914
10258,False,6319113.0,1839795.0,97915
10259,False,6294687.437,1839794.044,97916
10260,False,6317951.0,1839794.0,97917
10261,False,6318198.0,1839794.0,97918
10262,False,6294748.932,1839791.236,97919
10263,False,6316541.001,1839789.999,97920
10264,False,6316810.0,1839789.999,97921
10265,False,6316285.0,1839789.0,97923
10266,False,6316052.0,1839788.0,97924
10267,False,6321261.0,1839785.0,97926
10268,False,6323177.0,1839780.0,97928
10269,False,6295112.0,1839777.0,97929
10270,False,6327072.279,1839768.72,97932
10271,False,6327314.0,1839767.0,97933
10272,False,6295838.0,1839761.0,97937
10273,False,6321836.0,1839757.0,97941
10274,False,6296979.0,1839749.0,97945
10275,False,6297053.999,1839749.0,97946
10276,False,6297213.0,1839749.0,97947
10277,False,6313110.0,1839749.0,97948
10278,False,6296460.0,1839745.0,97950
10279,False,6297375.0,1839745.0,97951
10280,False,6297541.0,1839744.0,97952
10281,False,6297700.0,1839742.0,97953
10282,False,6279227.0,1839741.0,97954
10283,False,6324576.0,1839740.0,97955
10284,False,6325674.0,1839739.0,97956
10285,False,6292809.0,1839738.0,97957
10286,False,6298195.001,1839738.0,97958
10287,False,6297865.0,1839737.0,97959
10288,False,6298030.0,1839737.0,97960
10289,False,6292907.674,1839736.929,97961
10290,False,6300050.0,1839733.0,97963
10291,False,6293362.001,1839732.0,97964
10292,False,6298482.0,1839731.0,97965
10293,False,6293667.576,1839729.278,97967
10294,False,6293811.0,1839727.999,97968
10295,False,6293877.0,1839727.0,97969
10296,False,6298765.0,1839727.0,97970
10297,False,6308019.001,1839727.0,97971
10298,False,6324988.066,1839726.341,97972
10299,False,6299054.0,1839725.001,97973
10300,False,6322930.0,1839724.0,97974
10301,False,6308218.0,1839723.0,97975
10302,False,6324977.0,1839723.0,97976
10303,False,6308476.0,1839718.0,97978
10304,False,6299338.0,1839717.0,97979
10305,False,6299512.0,1839716.0,97981
10306,False,6299643.0,1839714.0,97982
10307,False,6299948.0,1839710.0,97983
10308,False,6300010.0,1839709.0,97984
10309,False,6300070.0,1839709.0,97985
10310,False,6294382.0,1839707.0,97986
10311,False,6300317.0,1839706.0,97987
10312,False,6305014.999,1839705.0,97988
10313,False,6300550.0,1839703.0,97989
10314,False,6320702.0,1839700.0,97991
10315,False,6300839.0,1839699.0,97993
10316,False,6294322.0,1839696.0,97996
10317,False,6315137.0,1839696.0,97997
10318,False,6293809.834,1839695.926,97998
10319,False,6320101.0,1839689.0,97999
10320,False,6302545.221,1834659.158,163536
10321,False,6301753.0,1839682.0,98001
10322,False,6302634.0,1839683.0,98000
10323,False,6302175.0,1839677.0,98003
10324,False,6302545.24,1834801.577,163537
10325,False,6302605.897,1834507.294,163540
10326,False,6287829.292,1839669.6,98006
10327,False,6302296.924,1834353.397,163534
10328,False,6302748.467,1834354.651,163542
10329,False,6287148.0,1839668.0,98008
10330,False,6322677.0,1839665.999,98009
10331,False,6309055.024,1849027.283,163545
10332,False,6288029.547,1839662.343,98011
10333,False,6289796.0,1839662.0,98012
10334,False,6288470.346,1839660.448,98013
10335,False,6289130.0,1839660.0,98014
10336,False,6309473.849,1848772.092,163544
10337,False,6308889.791,1849237.653,163546
10338,False,6284475.0,1839658.0,98017
10339,False,6284716.001,1839658.0,98018
10340,False,6291774.0,1839655.0,98020
10341,False,6291157.0,1839654.0,98021
10342,False,6292433.0,1839653.0,98022
10343,False,6292808.0,1839652.0,98023
10344,False,6313804.0,1839621.0,98031
10345,False,6294840.0,1839603.999,98036
10346,False,6307118.0,1839598.0,98037
10347,False,6313110.0,1839597.0,98039
10348,False,6295109.0,1839596.0,98040
10349,False,6307651.0,1839591.0,98042
10350,False,6313477.0,1839591.0,98043
10351,False,6315296.0,1839577.0,98048
10352,False,6314278.001,1839574.0,98050
10353,False,6292810.0,1839572.999,98051
10354,False,6308811.0,1839571.0,98052
10355,False,6309108.0,1839566.0,98056
10356,False,6293362.001,1839565.0,98057
10357,False,6293608.762,1839563.886,98058
10358,False,6293702.99,1839563.461,98059
10359,False,6293805.0,1839563.0,98060
10360,False,6309452.0,1839560.0,98062
10361,False,6310065.001,1839560.0,98063
10362,False,6309847.0,1839556.0,98065
10363,False,6309707.0,1839554.0,98066
10364,False,6309765.0,1839554.0,98067
10365,False,6322079.0,1839531.0,98080
10366,False,6308809.0,1839513.0,98087
10367,False,6313803.0,1839508.001,98089
10368,False,6314832.0,1839506.0,98090
10369,False,6299843.0,1839501.0,98092
10370,False,6280032.0,1839497.0,98095
10371,False,6327394.0,1839497.0,98096
10372,False,6280311.0,1839494.0,98098
10373,False,6280872.305,1839488.141,98100
10374,False,6280592.016,1839488.811,98101
10375,False,6281993.0,1839491.0,98102
10376,False,6321896.0,1839490.0,98104
10377,False,6281153.0,1839489.0,98105
10378,False,6281712.001,1839488.0,98106
10379,False,6281430.0,1839486.0,98107
10380,False,6282553.207,1839484.2,98109
10381,False,6282835.0,1839484.0,98110
10382,False,6283395.0,1839483.0,98112
10383,False,6282276.0,1839481.0,98113
10384,False,6283113.0,1839479.999,98114
10385,False,6283674.0,1839479.999,98115
10386,False,6283957.0,1839479.0,98116
10387,False,6320952.0,1839479.0,98117
10388,False,6284237.0,1839478.0,98119
10389,False,6288469.88,1839471.153,98121
10390,False,6287828.855,1839472.772,98122
10391,False,6288029.114,1839472.266,98123
10392,False,6289130.0,1839470.0,98124
10393,False,6284715.0,1839469.0,98125
10394,False,6289318.0,1839469.0,98126
10395,False,6284995.001,1839468.0,98127
10396,False,6285271.0,1839468.0,98128
10397,False,6289473.0,1839468.0,98129
10398,False,6289797.001,1839468.0,98130
10399,False,6290344.0,1839468.0,98131
10400,False,6290629.0,1839468.0,98132
10401,False,6290068.0,1839467.0,98133
10402,False,6285513.0,1839466.0,98134
10403,False,6285552.0,1839466.0,98135
10404,False,6285583.0,1839466.0,98136
10405,False,6287149.0,1839465.0,98137
10406,False,6291774.0,1839465.0,98138
10407,False,6285838.0,1839464.0,98139
10408,False,6292809.0,1839464.0,98140
10409,False,6290909.0,1839463.0,98141
10410,False,6292433.0,1839463.0,98142
10411,False,6286113.999,1839460.0,98144
10412,False,6286401.0,1839460.0,98145
10413,False,6286675.0,1839457.0,98146
10414,False,6317646.2,1839452.501,98147
10415,False,6325067.398,1839449.261,98149
10416,False,6314384.0,1839446.001,98150
10417,False,6325057.0,1839446.001,98151
10418,False,6320306.0,1839445.0,98152
10419,False,6321651.0,1839435.0,98153
10420,False,6294647.0,1839420.0,98157
10421,False,6313802.363,1839426.03,98158
10422,False,6299783.0,1839413.0,98159
10423,False,6313108.0,1839411.0,98160
10424,False,6295105.0,1839408.0,98161
10425,False,6326917.76,1839406.507,98163
10426,False,6279739.0,1839403.0,98164
10427,False,6314041.0,1839402.0,98165
10428,False,6292809.0,1839399.0,98166
10429,False,6292923.653,1839399.0,98167
10430,False,6293359.0,1839398.0,98168
10431,False,6293550.58,1839396.274,98169
10432,False,6293661.883,1839395.271,98171
10433,False,6293803.0,1839394.0,98172
10434,False,6289633.0,1839380.0,98178
10435,False,6321354.0,1839369.0,98179
10436,False,6313802.0,1839367.0,98180
10437,False,6320330.0,1839355.999,98183
10438,False,6313658.001,1839347.0,98184
10439,False,6318704.0,1839345.0,98185
10440,False,6319935.0,1839341.0,98186
10441,False,6312597.0,1839340.0,98187
10442,False,6315015.0,1839331.0,98188
10443,False,6318457.0,1839330.0,98189
10444,False,6322477.975,1839327.019,98190
10445,False,6313106.828,1839329.174,98191
10446,False,6304041.652,1839317.579,98193
10447,False,6318205.0,1839317.0,98194
10448,False,6294464.0,1839307.0,98195
10449,False,6314835.0,1839306.0,98196
10450,False,6317960.0,1839304.0,98197
10451,False,6301584.0,1839300.0,98198
10452,False,6304816.3,1839305.03,98199
10453,False,6304965.0,1839297.0,98201
10454,False,6316535.0,1839291.001,98202
10455,False,6317636.41,1839290.616,98203
10456,False,6300125.0,1839290.0,98204
10457,False,6315795.0,1839290.0,98205
10458,False,6316287.0,1839289.0,98206
10459,False,6316051.0,1839288.0,98207
10460,False,6287829.0,1839285.0,98209
10461,False,6315299.0,1839283.0,98211
10462,False,6287150.0,1839282.0,98212
10463,False,6288472.0,1839280.0,98213
10464,False,6312162.0,1839279.0,98214
10465,False,6289127.0,1839277.0,98217
10466,False,6313127.266,1839274.101,98219
10467,False,6291770.0,1839274.0,98220
10468,False,6292433.0,1839274.0,98221
10469,False,6291153.0,1839273.0,98222
10470,False,6292809.0,1839272.0,98224
10471,False,6321131.0,1839269.0,98225
10472,False,6302395.0,1839268.0,98226
10473,False,6306465.408,1839269.4,98227
10474,False,6319837.0,1839268.0,98228
10475,False,6322134.0,1839268.0,98229
10476,False,6304042.037,1839267.399,98230
10477,False,6297374.0,1839264.0,98231
10478,False,6297856.999,1839255.0,98233
10479,False,6327096.748,1839253.864,98234
10480,False,6321103.0,1839246.0,98235
10481,False,6294177.715,1839237.379,98238
10482,False,6292809.0,1839237.0,98239
10483,False,6293360.0,1839235.0,98243
10484,False,6294463.0,1839235.0,98244
10485,False,6293802.0,1839233.0,98246
10486,False,6314081.0,1839233.0,98247
10487,False,6311738.999,1839220.0,98249
10488,False,6295107.0,1839219.0,98250
10489,False,6302805.0,1839215.0,98252
10490,False,6301795.0,1839202.0,98255
10491,False,6302157.0,1839202.0,98256
10492,False,6314091.0,1839193.0,98259
10493,False,6280244.234,1839186.915,98260
10494,False,6294213.0,1839175.0,98264
10495,False,6300037.213,1839173.918,98265
10496,False,6319677.0,1839171.0,98266
10497,False,6303420.0,1839165.0,98267
10498,False,6294154.0,1839162.0,98268
10499,False,6311286.99,1839155.66,98270
10500,False,6311738.0,1839144.0,98274
10501,False,6325886.0,1839140.0,98275
10502,False,6325156.357,1839136.91,98277
10503,False,6308578.0,1839133.0,98278
10504,False,6313655.0,1839133.0,98279
10505,False,6325147.0,1839133.0,98280
10506,False,6302685.0,1839129.0,98283
10507,False,6308819.0,1839127.0,98284
10508,False,6309103.0,1839120.0,98287
10509,False,6309437.0,1839114.0,98290
10510,False,6281156.999,1839110.0,98291
10511,False,6309699.0,1839110.0,98292
10512,False,6280681.0,1839109.0,98294
10513,False,6280871.41,1839108.07,98295
10514,False,6281431.0,1839109.0,98296
10515,False,6282267.0,1839107.999,98297
10516,False,6281713.0,1839106.0,98299
10517,False,6281993.0,1839106.0,98300
10518,False,6282553.0,1839106.0,98301
10519,False,6280190.0,1839105.001,98302
10520,False,6282837.0,1839103.0,98305
10521,False,6283959.0,1839103.0,98306
10522,False,6284238.0,1839102.0,98307
10523,False,6283115.0,1839101.0,98308
10524,False,6283396.0,1839101.0,98309
10525,False,6283674.0,1839098.0,98310
10526,False,6284714.0,1839095.0,98312
10527,False,6289131.0,1839095.0,98313
10528,False,6287830.0,1839094.0,98314
10529,False,6289315.0,1839094.0,98315
10530,False,6310837.001,1839094.0,98316
10531,False,6288031.0,1839092.0,98318
10532,False,6285519.0,1839091.0,98319
10533,False,6287150.0,1839091.0,98320
10534,False,6311790.0,1839091.0,98321
10535,False,6284990.0,1839090.0,98322
10536,False,6285551.0,1839090.0,98323
10537,False,6285267.0,1839088.0,98324
10538,False,6285584.001,1839088.0,98325
10539,False,6290907.0,1839086.0,98327
10540,False,6291771.0,1839086.0,98328
10541,False,6285829.0,1839085.0,98329
10542,False,6288471.0,1839085.0,98330
10543,False,6292430.0,1839084.0,98331
10544,False,6311300.0,1839084.0,98332
10545,False,6311737.0,1839084.0,98333
10546,False,6290626.0,1839083.0,98334
10547,False,6286112.0,1839081.0,98335
10548,False,6292805.0,1839081.0,98336
10549,False,6286673.0,1839080.0,98337
10550,False,6286394.0,1839079.0,98338
10551,False,6298195.001,1839076.0,98341
10552,False,6318516.0,1839076.0,98342
10553,False,6298472.0,1839073.0,98345
10554,False,6293356.0,1839067.0,98351
10555,False,6292858.043,1839066.968,98352
10556,False,6298809.0,1839066.0,98353
10557,False,6285584.473,1839064.476,98354
10558,False,6285518.79,1839064.211,98355
10559,False,6299044.0,1839063.0,98356
10560,False,6299331.0,1839057.0,98358
10561,False,6299508.0,1839055.0,98360
10562,False,6313135.0,1839054.0,98361
10563,False,6320629.0,1839053.0,98362
10564,False,6299773.0,1839052.0,98363
10565,False,6300038.0,1839047.0,98365
10566,False,6301793.0,1839045.999,98366
10567,False,6294460.0,1839045.0,98368
10568,False,6300167.0,1839045.0,98369
10569,False,6302396.0,1839041.0,98370
10570,False,6310451.0,1839040.0,98371
10571,False,6295104.0,1839029.0,98373
10572,False,6311300.0,1839026.0,98375
10573,False,6300842.458,1839380.528,98378
10574,False,6319867.0,1839009.0,98380
10575,False,6320142.0,1839009.0,98381
10576,False,6320381.0,1839009.0,98382
10577,False,6319111.001,1839005.0,98383
10578,False,6301582.702,1839003.135,98384
10579,False,6302682.0,1839003.0,98386
10580,False,6310053.0,1838983.999,98392
10581,False,6298199.0,1838982.0,98393
10582,False,6324290.0,1838973.0,98398
10583,False,6309834.0,1838970.0,98400
10584,False,6309751.0,1838965.0,98402
10585,False,6285267.0,1838959.0,98403
10586,False,6304820.0,1838954.0,98407
10587,False,6326829.999,1838952.0,98408
10588,False,6305007.0,1838950.001,98409
10589,False,6293354.0,1838945.0,98412
10590,False,6308572.0,1838941.0,98413
10591,False,6308737.0,1838941.0,98414
10592,False,6319699.0,1838928.0,98418
10593,False,6293090.0,1838921.999,98421
10594,False,6293410.0,1838921.999,98422
10595,False,6293638.775,1838921.999,98423
10596,False,6293801.0,1838921.999,98424
10597,False,6300547.0,1838921.999,98425
10598,False,6306461.0,1838920.0,98427
10599,False,6285831.0,1838919.001,98428
10600,False,6310052.0,1838916.0,98429
10601,False,6310447.0,1838914.0,98431
10602,False,6287829.0,1838905.0,98436
10603,False,6287146.0,1838901.0,98437
10604,False,6323955.0,1838898.0,98438
10605,False,6301792.461,1838893.636,98439
10606,False,6292433.0,1838893.0,98440
10607,False,6288031.0,1838892.0,98441
10608,False,6291144.0,1838892.0,98442
10609,False,6291771.0,1838892.0,98443
10610,False,6288468.0,1838890.999,98445
10611,False,6292809.0,1838888.001,98446
10612,False,6309100.932,1838877.625,98447
10613,False,6311787.0,1838881.0,98449
10614,False,6325992.0,1838880.0,98451
10615,False,6302391.0,1838871.0,98454
10616,False,6325228.392,1838869.22,98455
10617,False,6325223.0,1838867.0,98456
10618,False,6310052.0,1838862.0,98458
10619,False,6318868.0,1838862.0,98459
10620,False,6294456.0,1838856.0,98461
10621,False,6289129.31,1838851.044,98464
10622,False,6293287.0,1838849.0,98468
10623,False,6326595.0,1838849.0,98469
10624,False,6288469.0,1838848.0,98470
10625,False,6288800.285,1838846.688,98471
10626,False,6320682.0,1838842.0,98473
10627,False,6293810.0,1838841.0,98474
10628,False,6295103.0,1838841.0,98475
10629,False,6323685.0,1838838.0,98478
10630,False,6302867.0,1838833.0,98482
10631,False,6300294.0,1838826.001,98485
10632,False,6318095.0,1838821.0,98488
10633,False,6313647.728,1838817.656,98490
10634,False,6318475.0,1838814.0,98492
10635,False,6283389.141,1838807.216,98494
10636,False,6307506.292,1838805.507,98495
10637,False,6302764.0,1838797.0,98497
10638,False,6317818.0,1838787.0,98500
10639,False,6303076.985,1838795.847,98501
10640,False,6309203.0,1838785.0,98502
10641,False,6302971.21,1838833.699,98505
10642,False,6309100.0,1838776.0,98509
10643,False,6323402.0,1838775.0,98511
10644,False,6302665.0,1838769.0,98520
10645,False,6317540.0,1838763.0,98522
10646,False,6308975.0,1838758.0,98523
10647,False,6321488.0,1838757.0,98524
10648,False,6326342.0,1838751.0,98527
10649,False,6312095.0,1838750.0,98528
10650,False,6311149.0,1838749.0,98529
10651,False,6318937.0,1838747.0,98530
10652,False,6300819.0,1838732.0,98532
10653,False,6302148.0,1838729.0,98534
10654,False,6281435.0,1838725.0,98535
10655,False,6282272.999,1838725.0,98536
10656,False,6281156.999,1838724.0,98537
10657,False,6281714.0,1838724.0,98538
10658,False,6281990.0,1838724.0,98539
10659,False,6283673.0,1838723.0,98540
10660,False,6293014.0,1838723.0,98541
10661,False,6283105.778,1838722.302,98542
10662,False,6283960.0,1838722.0,98543
10663,False,6283387.145,1838721.715,98544
10664,False,6323158.0,1838720.0,98545
10665,False,6284239.0,1838719.0,98546
10666,False,6311785.0,1838719.0,98547
10667,False,6293264.0,1838716.0,98549
10668,False,6293469.0,1838715.0,98550
10669,False,6284716.001,1838711.0,98552
10670,False,6284993.0,1838710.0,98553
10671,False,6287829.0,1838710.0,98554
10672,False,6288031.0,1838710.0,98555
10673,False,6289316.457,1838709.533,98556
10674,False,6289129.0,1838709.0,98557
10675,False,6289471.0,1838709.0,98558
10676,False,6285266.0,1838708.0,98559
10677,False,6288469.999,1838708.0,98560
10678,False,6289634.0,1838708.0,98561
10679,False,6289789.0,1838708.0,98562
10680,False,6290060.0,1838706.0,98563
10681,False,6290329.999,1838706.0,98564
10682,False,6290477.0,1838706.0,98565
10683,False,6290617.0,1838706.0,98566
10684,False,6290902.0,1838704.0,98568
10685,False,6287154.0,1838703.0,98569
10686,False,6317234.0,1838703.0,98570
10687,False,6291112.0,1838702.001,98571
10688,False,6321237.0,1838702.001,98572
10689,False,6285840.0,1838701.0,98573
10690,False,6291770.0,1838701.0,98574
10691,False,6292739.0,1838701.0,98575
10692,False,6292434.0,1838700.0,98576
10693,False,6286392.0,1838698.0,98577
10694,False,6286112.0,1838697.0,98579
10695,False,6286671.0,1838697.0,98580
10696,False,6311148.0,1838692.0,98581
10697,False,6311277.0,1838685.0,98583
10698,False,6294434.0,1838684.0,98584
10699,False,6319916.0,1838682.0,98585
10700,False,6294700.0,1838679.0,98590
10701,False,6311386.0,1838679.0,98591
10702,False,6309224.0,1838677.0,98593
10703,False,6294985.0,1838673.999,98595
10704,False,6299507.0,1838673.999,98596
10705,False,6295102.777,1838672.509,98597
10706,False,6313132.0,1838670.0,98600
10707,False,6327641.0,1838670.0,98601
10708,False,6313386.487,1838663.041,98602
10709,False,6322903.0,1838663.0,98603
10710,False,6311500.0,1838662.0,98605
10711,False,6320234.0,1838662.0,98606
10712,False,6302314.0,1838658.0,98608
10713,False,6313644.0,1838656.0,98610
10714,False,6317121.0,1838654.0,98611
10715,False,6311036.0,1838647.0,98613
10716,False,6326088.0,1838645.0,98616
10717,False,6314183.327,1838644.0,98617
10718,False,6314660.0,1838638.0,98621
10719,False,6304758.084,1838637.068,98622
10720,False,6304814.0,1838637.0,98623
10721,False,6299506.0,1838634.0,98625
10722,False,6305000.0,1838634.0,98626
10723,False,6319297.001,1838625.0,98629
10724,False,6319655.0,1838625.0,98630
10725,False,6315283.0,1838623.0,98631
10726,False,6285731.0,1838622.0,98632
10727,False,6300516.213,1838621.492,98634
10728,False,6306132.0,1838616.0,98637
10729,False,6315525.0,1838615.0,98639
10730,False,6306459.0,1838611.0,98641
10731,False,6321521.0,1838611.0,98642
10732,False,6315787.0,1838610.0,98643
10733,False,6311593.0,1838607.0,98644
10734,False,6322654.0,1838607.0,98645
10735,False,6308475.0,1838606.0,98646
10736,False,6318598.089,1838605.25,98647
10737,False,6325300.0,1838598.0,98649
10738,False,6308451.061,1838597.023,98651
10739,False,6327383.0,1838591.0,98653
10740,False,6309524.0,1838585.0,98655
10741,False,6285402.0,1838580.999,98656
10742,False,6299505.0,1838580.999,98657
10743,False,6302310.0,1838575.0,98659
10744,False,6320823.0,1838573.0,98662
10745,False,6300837.0,1838569.0,98663
10746,False,6299744.0,1838568.0,98664
10747,False,6283512.651,1838567.73,98665
10748,False,6292840.0,1838563.0,98667
10749,False,6311685.0,1838554.0,98671
10750,False,6293259.0,1838553.0,98673
10751,False,6293519.999,1838551.0,98674
10752,False,6322394.0,1838549.0,98675
10753,False,6308999.0,1838535.0,98676
10754,False,6287150.0,1838522.0,98678
10755,False,6288029.0,1838522.0,98679
10756,False,6289567.0,1838522.0,98680
10757,False,6287828.0,1838520.0,98681
10758,False,6288472.0,1838520.0,98682
10759,False,6289294.0,1838520.0,98683
10760,False,6318357.0,1838520.0,98684
10761,False,6289124.0,1838518.999,98685
10762,False,6289785.0,1838515.0,98689
10763,False,6290326.999,1838514.0,98690
10764,False,6290477.0,1838514.0,98691
10765,False,6291111.0,1838513.0,98692
10766,False,6291770.0,1838512.0,98693
10767,False,6292433.0,1838512.0,98694
10768,False,6292690.0,1838511.0,98695
10769,False,6303400.11,1838522.718,98696
10770,False,6286671.0,1838507.0,98697
10771,False,6302857.672,1838475.328,98700
10772,False,6309797.0,1838504.0,98701
10773,False,6326424.001,1838497.0,98702
10774,False,6293980.0,1838489.0,98705
10775,False,6322191.0,1838487.0,98706
10776,False,6300640.0,1838485.001,98708
10777,False,6294096.784,1838484.457,98709
10778,False,6294131.0,1838484.0,98710
10779,False,6294421.0,1838476.0,98713
10780,False,6302758.0,1838475.0,98714
10781,False,6294703.0,1838474.0,98716
10782,False,6302308.0,1838473.0,98717
10783,False,6294976.0,1838471.0,98718
10784,False,6310578.0,1838471.0,98719
10785,False,6320091.0,1838471.0,98720
10786,False,6293803.0,1838468.0,98721
10787,False,6300015.0,1838451.0,98727
10788,False,6320392.0,1838442.0,98734
10789,False,6300556.0,1838441.0,98735
10790,False,6281206.216,1838424.423,98739
10791,False,6310531.0,1838402.0,98750
10792,False,6310578.0,1838402.0,98751
10793,False,6292886.0,1838394.999,98756
10794,False,6313130.59,1838394.311,98757
10795,False,6300181.0,1838393.0,98759
10796,False,6293261.0,1838388.0,98761
10797,False,6293504.0,1838384.0,98762
10798,False,6299505.996,1838383.813,98763
10799,False,6281173.46,1838381.591,98764
10800,False,6309177.0,1838378.0,98768
10801,False,6300287.0,1838377.0,98769
10802,False,6316386.001,1838376.0,98770
10803,False,6303076.0,1838375.0,98771
10804,False,6283314.669,1838374.127,98772
10805,False,6300458.001,1838374.0,98773
10806,False,6302307.0,1838374.0,98774
10807,False,6300762.0,1838363.999,98778
10808,False,6314583.0,1838360.0,98779
10809,False,6308565.0,1838359.0,98780
10810,False,6312010.0,1838357.0,98781
10811,False,6301125.0,1838352.0,98784
10812,False,6313594.0,1838352.0,98785
10813,False,6319326.0,1838351.0,98786
10814,False,6320335.0,1838349.0,98787
10815,False,6281674.0,1838347.0,98788
10816,False,6308508.0,1838347.0,98789
10817,False,6325372.0,1838347.0,98790
10818,False,6322078.0,1838346.0,98791
10819,False,6282272.0,1838343.0,98794
10820,False,6283954.0,1838343.0,98795
10821,False,6281987.0,1838342.0,98798
10822,False,6283674.0,1838340.0,98799
10823,False,6284237.0,1838339.0,98802
10824,False,6284471.492,1838335.051,98803
10825,False,6289124.0,1838330.001,98806
10826,False,6289286.0,1838329.0,98807
10827,False,6289568.0,1838329.0,98808
10828,False,6287828.0,1838328.0,98809
10829,False,6288030.0,1838328.0,98810
10830,False,6288468.0,1838328.0,98811
10831,False,6285262.0,1838327.0,98812
10832,False,6291110.0,1838327.0,98813
10833,False,6289783.0,1838326.0,98814
10834,False,6317242.0,1838326.0,98815
10835,False,6290326.999,1838325.0,98816
10836,False,6290476.0,1838325.0,98817
10837,False,6291771.0,1838324.0,98818
10838,False,6301038.0,1838324.0,98819
10839,False,6292708.0,1838323.0,98820
10840,False,6292432.001,1838322.0,98821
10841,False,6286110.0,1838318.0,98823
10842,False,6285834.0,1838317.0,98824
10843,False,6286389.0,1838316.0,98825
10844,False,6286671.0,1838316.0,98826
10845,False,6287144.0,1838312.0,98827
10846,False,6303074.0,1838312.0,98828
10847,False,6302306.0,1838311.0,98829
10848,False,6311785.0,1838308.0,98831
10849,False,6302155.613,1838307.944,98832
10850,False,6307101.0,1838307.0,98833
10851,False,6281650.872,1838312.308,98834
10852,False,6304810.0,1838303.0,98836
